time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(57, 92)",5,29
1,E2,"(75, 59)",2,15
2,E3,"(60, 22)",2,26
3,E4,"(67, 13)",4,29
4,E5,"(99, 83)",5,10
7,E6,"(99, 75)",2,15
8,E7,"(55, 68)",1,28
10,E8,"(92, 34)",2,20
11,E9,"(29, 18)",5,21
14,E10,"(13, 81)",9,17
18,E11,"(0, 59)",2,12
19,E12,"(68, 46)",5,23
20,E13,"(96, 0)",4,25
25,E14,"(89, 29)",7,22
27,E15,"(32, 51)",8,11
29,E16,"(90, 22)",2,23
30,E17,"(27, 53)",1,28
31,E18,"(11, 30)",3,26
32,E19,"(51, 86)",5,21
35,E20,"(13, 100)",7,28
37,E21,"(2, 36)",1,15
40,E22,"(66, 39)",1,13
41,E23,"(53, 66)",1,22
43,E24,"(12, 46)",3,14
46,E25,"(83, 63)",9,11
48,E26,"(45, 59)",9,10
50,E27,"(97, 82)",2,18
51,E28,"(49, 75)",9,30
52,E29,"(56, 71)",6,17
54,E30,"(92, 54)",3,10
55,E31,"(12, 100)",3,24
56,E32,"(2, 14)",3,15
57,E33,"(25, 49)",6,30
61,E34,"(92, 3)",1,14
63,E35,"(94, 68)",0,10
64,E36,"(27, 98)",7,20
68,E37,"(0, 82)",1,25
69,E38,"(44, 74)",3,13
71,E39,"(54, 84)",4,16
76,E40,"(30, 56)",4,16
77,E41,"(60, 22)",8,30
78,E42,"(41, 42)",3,17
79,E43,"(24, 74)",6,17
82,E44,"(19, 7)",2,14
84,E45,"(38, 86)",3,22
85,E46,"(97, 71)",6,14
86,E47,"(72, 90)",0,16
87,E48,"(99, 10)",2,27
88,E49,"(50, 13)",3,21
89,E50,"(3, 19)",6,11
90,E51,"(40, 8)",7,18
93,E52,"(32, 11)",3,16
94,E53,"(90, 25)",1,28
95,E54,"(100, 62)",7,24
98,E55,"(73, 20)",4,18
