time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(22, 52)",9,22
2,D2,"(14, 45)",3,22
3,D3,"(32, 55)",5,10
4,D4,"(16, 49)",6,30
5,D5,"(38, 13)",9,16
6,D6,"(44, 17)",1,30
8,D7,"(80, 1)",4,20
9,D8,"(98, 8)",6,17
12,D9,"(39, 0)",4,10
13,D10,"(71, 47)",3,24
14,D11,"(30, 53)",3,10
15,D12,"(66, 52)",2,23
17,D13,"(2, 75)",4,30
18,D14,"(23, 23)",0,12
21,D15,"(87, 64)",0,15
23,D16,"(17, 47)",4,29
26,D17,"(1, 8)",9,16
29,D18,"(94, 18)",0,14
30,D19,"(83, 54)",3,20
32,D20,"(76, 12)",6,24
33,D21,"(57, 77)",3,14
35,D22,"(4, 95)",7,19
37,D23,"(28, 58)",1,21
38,D24,"(84, 93)",8,24
39,D25,"(36, 20)",3,21
41,D26,"(58, 3)",4,28
42,D27,"(81, 96)",4,18
43,D28,"(57, 95)",4,29
47,D29,"(68, 90)",4,12
48,D30,"(51, 71)",9,14
49,D31,"(54, 2)",0,22
51,D32,"(44, 79)",0,21
55,D33,"(98, 78)",1,27
57,D34,"(31, 89)",3,25
59,D35,"(31, 61)",4,19
61,D36,"(68, 54)",0,19
63,D37,"(31, 64)",1,25
64,D38,"(91, 13)",8,24
65,D39,"(53, 31)",1,18
66,D40,"(19, 24)",2,18
69,D41,"(48, 84)",6,19
70,D42,"(67, 58)",3,24
71,D43,"(63, 99)",8,28
73,D44,"(97, 51)",7,13
75,D45,"(83, 91)",4,12
77,D46,"(51, 77)",5,22
82,D47,"(49, 8)",7,12
88,D48,"(19, 58)",4,30
90,D49,"(79, 78)",0,26
92,D50,"(69, 11)",4,30
94,D51,"(1, 70)",1,18
96,D52,"(67, 87)",7,19
