time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(29, 83)",4,12
1,D2,"(30, 38)",5,29
2,D3,"(19, 88)",6,16
3,D4,"(1, 50)",3,28
6,D5,"(51, 21)",3,12
7,D6,"(74, 92)",1,30
9,D7,"(30, 95)",5,18
11,D8,"(2, 84)",0,21
13,D9,"(24, 52)",2,18
14,D10,"(89, 62)",3,29
15,D11,"(90, 7)",4,18
16,D12,"(19, 51)",0,16
17,D13,"(15, 57)",4,26
20,D14,"(23, 19)",4,21
21,D15,"(13, 55)",3,19
24,D16,"(90, 67)",5,23
25,D17,"(35, 14)",9,10
27,D18,"(9, 56)",4,11
29,D19,"(17, 74)",9,28
31,D20,"(100, 32)",1,30
32,D21,"(77, 6)",6,18
35,D22,"(48, 61)",8,15
37,D23,"(38, 22)",8,15
42,D24,"(87, 67)",1,20
43,D25,"(17, 73)",1,21
44,D26,"(94, 13)",4,29
45,D27,"(74, 88)",9,12
46,D28,"(36, 93)",7,29
48,D29,"(59, 51)",8,22
49,D30,"(48, 60)",2,11
50,D31,"(77, 59)",8,22
51,D32,"(39, 93)",3,28
53,D33,"(54, 77)",3,26
58,D34,"(29, 4)",5,20
59,D35,"(53, 78)",0,27
61,D36,"(99, 13)",1,16
63,D37,"(59, 8)",9,24
64,D38,"(93, 2)",8,24
65,D39,"(75, 75)",9,26
69,D40,"(20, 47)",8,14
70,D41,"(65, 56)",9,27
72,D42,"(76, 31)",6,16
73,D43,"(3, 92)",0,11
76,D44,"(84, 18)",9,15
80,D45,"(90, 65)",8,22
82,D46,"(64, 28)",4,27
83,D47,"(65, 99)",2,13
84,D48,"(51, 90)",7,30
85,D49,"(34, 8)",3,26
86,D50,"(35, 49)",9,11
87,D51,"(16, 42)",2,29
88,D52,"(76, 14)",7,30
90,D53,"(36, 5)",5,29
91,D54,"(82, 43)",8,16
95,D55,"(46, 46)",5,29
97,D56,"(45, 59)",2,29
