time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(33, 50)",2,11
5,D2,"(39, 66)",6,27
6,D3,"(14, 24)",9,27
7,D4,"(38, 48)",5,22
9,D5,"(7, 36)",7,20
12,D6,"(61, 14)",5,10
14,D7,"(63, 43)",5,19
15,D8,"(37, 78)",2,26
16,D9,"(82, 76)",6,12
17,D10,"(44, 66)",2,10
18,D11,"(53, 82)",0,20
20,D12,"(34, 38)",1,17
21,D13,"(92, 75)",7,19
23,D14,"(81, 78)",5,16
24,D15,"(29, 88)",0,20
26,D16,"(83, 40)",0,18
28,D17,"(98, 40)",3,26
30,D18,"(25, 89)",3,28
31,D19,"(29, 92)",8,28
35,D20,"(19, 69)",2,30
38,D21,"(80, 2)",0,24
39,D22,"(62, 40)",0,19
40,D23,"(9, 65)",8,21
43,D24,"(31, 55)",4,27
45,D25,"(31, 16)",7,19
50,D26,"(21, 47)",5,25
51,D27,"(10, 37)",9,21
52,D28,"(55, 65)",8,21
54,D29,"(54, 33)",1,23
59,D30,"(97, 89)",5,18
60,D31,"(97, 8)",6,11
61,D32,"(96, 73)",5,25
63,D33,"(96, 28)",4,13
64,D34,"(83, 68)",2,22
65,D35,"(70, 11)",2,24
69,D36,"(77, 85)",0,26
72,D37,"(97, 32)",3,15
75,D38,"(73, 60)",2,25
81,D39,"(9, 32)",3,10
82,D40,"(14, 45)",1,19
86,D41,"(11, 69)",1,15
88,D42,"(9, 96)",1,27
89,D43,"(88, 91)",6,19
92,D44,"(95, 83)",1,21
93,D45,"(7, 19)",4,24
94,D46,"(19, 28)",1,20
95,D47,"(75, 43)",2,25
97,D48,"(20, 45)",3,19
98,D49,"(36, 91)",4,25
99,D50,"(72, 97)",9,22
