time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(19, 39)",5,22
2,D2,"(70, 70)",5,24
3,D3,"(35, 86)",5,12
4,D4,"(19, 32)",7,16
5,D5,"(67, 40)",3,13
6,D6,"(22, 1)",0,30
7,D7,"(78, 58)",9,11
9,D8,"(34, 60)",3,27
11,D9,"(2, 17)",4,21
14,D10,"(6, 95)",3,26
15,D11,"(18, 85)",1,14
16,D12,"(47, 3)",7,16
19,D13,"(84, 80)",8,16
20,D14,"(69, 71)",5,19
22,D15,"(57, 85)",4,29
23,D16,"(27, 82)",8,13
27,D17,"(84, 61)",2,13
32,D18,"(5, 49)",0,21
33,D19,"(0, 48)",2,25
35,D20,"(67, 5)",0,26
36,D21,"(44, 48)",2,12
38,D22,"(72, 74)",3,27
41,D23,"(6, 71)",3,25
42,D24,"(18, 61)",7,19
43,D25,"(23, 20)",7,23
44,D26,"(7, 21)",5,12
46,D27,"(28, 73)",4,19
49,D28,"(6, 49)",5,26
50,D29,"(81, 44)",7,11
53,D30,"(42, 100)",2,12
56,D31,"(4, 85)",2,23
58,D32,"(15, 6)",3,29
60,D33,"(97, 19)",5,24
61,D34,"(32, 53)",3,23
62,D35,"(27, 54)",8,13
63,D36,"(98, 33)",7,12
67,D37,"(0, 95)",3,11
69,D38,"(21, 82)",4,21
72,D39,"(89, 57)",1,13
76,D40,"(69, 99)",1,20
80,D41,"(99, 51)",7,11
82,D42,"(70, 77)",0,16
83,D43,"(92, 15)",5,11
85,D44,"(34, 12)",8,17
87,D45,"(88, 18)",9,12
88,D46,"(13, 9)",3,29
90,D47,"(72, 5)",6,28
93,D48,"(80, 4)",9,21
94,D49,"(10, 51)",2,14
95,D50,"(59, 30)",1,14
96,D51,"(0, 7)",7,27
97,D52,"(4, 20)",7,23
99,D53,"(17, 27)",6,23
