time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(38, 1)",1,15
5,D2,"(82, 66)",6,23
9,D3,"(22, 99)",9,30
10,D4,"(57, 15)",0,22
11,D5,"(72, 43)",0,21
13,D6,"(16, 28)",5,18
14,D7,"(13, 22)",4,11
16,D8,"(81, 25)",9,21
17,D9,"(50, 74)",4,30
18,D10,"(17, 42)",1,23
19,D11,"(76, 45)",7,28
20,D12,"(21, 99)",8,26
25,D13,"(40, 20)",0,29
26,D14,"(44, 40)",6,27
31,D15,"(28, 49)",4,26
32,D16,"(36, 61)",9,30
35,D17,"(61, 34)",8,26
39,D18,"(65, 5)",3,22
45,D19,"(93, 58)",3,10
46,D20,"(89, 73)",6,24
50,D21,"(72, 71)",7,17
51,D22,"(4, 90)",2,11
52,D23,"(64, 11)",4,20
53,D24,"(72, 25)",6,29
57,D25,"(96, 10)",7,11
58,D26,"(53, 84)",7,15
59,D27,"(48, 85)",0,11
63,D28,"(4, 29)",6,13
65,D29,"(27, 7)",8,23
66,D30,"(23, 49)",4,25
67,D31,"(3, 7)",0,12
68,D32,"(96, 91)",9,28
70,D33,"(46, 31)",8,25
72,D34,"(78, 61)",4,19
73,D35,"(23, 33)",0,17
75,D36,"(22, 9)",0,10
76,D37,"(79, 59)",0,19
77,D38,"(84, 83)",5,13
79,D39,"(99, 99)",1,20
81,D40,"(92, 0)",0,19
83,D41,"(36, 16)",4,19
84,D42,"(61, 50)",8,17
85,D43,"(100, 47)",4,30
87,D44,"(59, 65)",6,24
89,D45,"(15, 15)",5,27
90,D46,"(60, 10)",1,22
91,D47,"(5, 19)",8,25
92,D48,"(44, 4)",2,26
93,D49,"(39, 64)",3,30
94,D50,"(97, 90)",1,17
95,D51,"(77, 64)",1,18
97,D52,"(58, 16)",3,18
