time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,E1,"(67, 99)",0,28
6,E2,"(70, 100)",6,12
8,E3,"(24, 93)",9,20
12,E4,"(57, 53)",8,19
13,E5,"(27, 9)",9,26
14,E6,"(52, 44)",3,24
17,E7,"(31, 26)",0,29
20,E8,"(2, 75)",8,25
25,E9,"(76, 63)",0,15
26,E10,"(7, 47)",3,25
27,E11,"(36, 32)",7,21
29,E12,"(68, 57)",8,10
30,E13,"(16, 91)",3,28
31,E14,"(49, 99)",2,26
32,E15,"(23, 34)",8,16
33,E16,"(41, 83)",7,20
34,E17,"(9, 97)",7,24
36,E18,"(57, 60)",4,16
37,E19,"(93, 25)",3,24
40,E20,"(43, 33)",2,29
41,E21,"(22, 43)",9,15
42,E22,"(41, 82)",6,15
46,E23,"(3, 72)",6,13
50,E24,"(82, 10)",6,21
52,E25,"(32, 22)",8,23
54,E26,"(0, 44)",2,20
56,E27,"(20, 62)",5,28
58,E28,"(23, 20)",6,24
60,E29,"(49, 15)",3,17
61,E30,"(24, 3)",5,21
65,E31,"(98, 43)",8,16
70,E32,"(66, 66)",6,24
71,E33,"(79, 13)",3,24
72,E34,"(40, 77)",0,15
73,E35,"(35, 10)",6,16
75,E36,"(17, 73)",1,29
76,E37,"(36, 97)",8,16
79,E38,"(14, 15)",3,15
80,E39,"(100, 33)",3,12
81,E40,"(55, 2)",8,22
83,E41,"(5, 0)",4,17
88,E42,"(18, 14)",5,27
89,E43,"(40, 6)",8,17
91,E44,"(45, 82)",9,14
93,E45,"(96, 4)",5,12
