time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(62, 28)",5,25
1,D2,"(7, 96)",7,20
2,D3,"(25, 19)",4,27
3,D4,"(96, 34)",1,29
4,D5,"(24, 26)",0,17
5,D6,"(6, 18)",2,10
7,D7,"(5, 81)",1,29
8,D8,"(61, 97)",7,22
11,D9,"(86, 67)",3,22
13,D10,"(89, 41)",5,10
16,D11,"(72, 90)",9,14
20,D12,"(17, 45)",2,20
22,D13,"(94, 85)",3,29
23,D14,"(74, 84)",4,14
26,D15,"(15, 67)",5,15
29,D16,"(0, 58)",6,23
31,D17,"(88, 87)",0,10
32,D18,"(25, 23)",5,11
35,D19,"(26, 4)",4,11
36,D20,"(72, 78)",2,19
37,D21,"(3, 5)",1,10
41,D22,"(34, 2)",9,26
42,D23,"(46, 24)",8,12
43,D24,"(11, 39)",0,23
44,D25,"(13, 15)",9,20
45,D26,"(0, 46)",6,11
46,D27,"(65, 1)",7,10
47,D28,"(51, 76)",1,13
48,D29,"(97, 82)",6,11
50,D30,"(74, 4)",1,22
52,D31,"(97, 91)",6,11
53,D32,"(33, 89)",9,21
55,D33,"(64, 11)",4,18
58,D34,"(43, 71)",5,19
59,D35,"(11, 13)",6,24
60,D36,"(52, 75)",2,27
63,D37,"(74, 48)",3,28
64,D38,"(33, 42)",0,29
65,D39,"(8, 9)",3,30
66,D40,"(93, 50)",2,22
68,D41,"(8, 66)",9,11
76,D42,"(71, 33)",0,12
78,D43,"(32, 22)",1,27
79,D44,"(29, 58)",0,26
81,D45,"(9, 3)",8,17
82,D46,"(50, 47)",5,23
91,D47,"(73, 32)",7,14
92,D48,"(96, 83)",5,28
94,D49,"(76, 22)",7,26
95,D50,"(88, 89)",8,20
99,D51,"(32, 88)",6,21
