time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(8, 82)",5,28
1,D2,"(76, 95)",5,19
2,D3,"(26, 42)",9,23
7,D4,"(96, 3)",8,25
10,D5,"(59, 72)",1,12
12,D6,"(39, 86)",3,10
14,D7,"(25, 46)",0,20
16,D8,"(50, 11)",1,25
17,D9,"(33, 70)",9,27
18,D10,"(61, 85)",6,26
21,D11,"(57, 40)",6,24
22,D12,"(70, 93)",0,10
23,D13,"(23, 85)",5,12
24,D14,"(20, 100)",2,30
26,D15,"(65, 93)",8,28
27,D16,"(78, 87)",9,25
28,D17,"(62, 50)",0,30
30,D18,"(65, 66)",9,17
31,D19,"(58, 76)",2,20
32,D20,"(55, 59)",0,10
34,D21,"(88, 92)",3,18
35,D22,"(85, 40)",9,23
37,D23,"(90, 34)",0,11
39,D24,"(24, 1)",9,16
41,D25,"(1, 49)",3,17
43,D26,"(34, 13)",9,26
44,D27,"(19, 35)",3,10
46,D28,"(45, 46)",5,10
47,D29,"(85, 74)",1,14
49,D30,"(67, 35)",7,19
50,D31,"(30, 73)",2,21
52,D32,"(79, 51)",8,29
53,D33,"(66, 63)",9,10
54,D34,"(40, 34)",8,23
59,D35,"(16, 11)",5,30
60,D36,"(2, 97)",7,24
62,D37,"(88, 97)",0,10
64,D38,"(60, 50)",0,25
65,D39,"(100, 46)",4,19
66,D40,"(75, 78)",1,25
67,D41,"(11, 47)",2,17
68,D42,"(76, 34)",4,10
69,D43,"(73, 48)",7,22
70,D44,"(60, 64)",2,12
71,D45,"(15, 55)",1,25
72,D46,"(87, 40)",7,14
73,D47,"(100, 4)",0,22
75,D48,"(52, 11)",6,20
76,D49,"(36, 56)",2,24
78,D50,"(18, 67)",8,12
80,D51,"(2, 27)",2,11
82,D52,"(99, 99)",6,23
83,D53,"(8, 5)",8,30
86,D54,"(68, 82)",8,19
87,D55,"(62, 3)",1,27
88,D56,"(0, 38)",4,26
89,D57,"(29, 59)",3,10
92,D58,"(2, 38)",6,18
93,D59,"(34, 59)",5,27
95,D60,"(59, 86)",6,27
96,D61,"(45, 30)",5,21
97,D62,"(53, 50)",2,15
