time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,E1,"(82, 77)",4,29
3,E2,"(82, 5)",2,18
4,E3,"(5, 12)",9,19
5,E4,"(72, 12)",3,13
6,E5,"(53, 83)",0,30
9,E6,"(67, 13)",2,11
10,E7,"(22, 50)",3,16
11,E8,"(39, 99)",6,24
14,E9,"(87, 40)",7,13
16,E10,"(98, 6)",5,11
18,E11,"(73, 73)",8,22
20,E12,"(80, 94)",8,20
22,E13,"(12, 85)",8,23
23,E14,"(26, 98)",8,15
25,E15,"(45, 72)",1,29
27,E16,"(77, 10)",7,28
29,E17,"(13, 23)",7,17
32,E18,"(15, 58)",8,13
33,E19,"(78, 59)",8,20
36,E20,"(8, 60)",6,22
40,E21,"(91, 81)",9,21
43,E22,"(2, 84)",7,27
46,E23,"(70, 26)",6,10
49,E24,"(48, 9)",1,21
50,E25,"(48, 70)",8,24
51,E26,"(84, 22)",3,15
55,E27,"(26, 97)",5,11
57,E28,"(59, 100)",3,13
60,E29,"(43, 21)",2,23
61,E30,"(33, 34)",3,29
63,E31,"(57, 25)",6,22
64,E32,"(5, 33)",5,30
69,E33,"(73, 47)",5,24
76,E34,"(31, 82)",2,15
77,E35,"(34, 58)",2,28
78,E36,"(62, 30)",1,25
81,E37,"(69, 23)",2,10
82,E38,"(75, 18)",5,24
83,E39,"(3, 61)",9,15
84,E40,"(68, 83)",5,17
85,E41,"(72, 26)",9,21
86,E42,"(10, 29)",8,10
88,E43,"(67, 17)",0,29
89,E44,"(33, 40)",0,10
90,E45,"(13, 86)",7,15
92,E46,"(10, 2)",2,30
93,E47,"(48, 45)",1,14
94,E48,"(44, 90)",5,30
95,E49,"(4, 65)",3,21
97,E50,"(100, 29)",4,23
98,E51,"(42, 87)",6,20
