time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(35, 90)",1,23
2,D2,"(84, 28)",0,24
3,D3,"(20, 41)",0,20
4,D4,"(70, 32)",5,26
5,D5,"(79, 12)",4,28
8,D6,"(94, 6)",5,28
11,D7,"(24, 46)",3,28
13,D8,"(98, 89)",6,19
14,D9,"(30, 76)",2,22
19,D10,"(47, 77)",3,25
20,D11,"(62, 1)",5,23
22,D12,"(50, 85)",5,27
26,D13,"(71, 14)",4,28
27,D14,"(97, 56)",4,18
28,D15,"(66, 51)",5,25
29,D16,"(94, 34)",9,22
30,D17,"(68, 93)",0,13
31,D18,"(75, 41)",6,15
33,D19,"(51, 27)",6,16
35,D20,"(23, 65)",1,17
36,D21,"(14, 44)",5,19
37,D22,"(20, 10)",2,27
38,D23,"(79, 55)",0,15
39,D24,"(10, 83)",7,11
41,D25,"(67, 87)",0,10
42,D26,"(73, 63)",0,23
48,D27,"(44, 67)",8,22
49,D28,"(78, 25)",8,29
52,D29,"(33, 34)",6,14
56,D30,"(80, 12)",3,18
60,D31,"(91, 74)",7,11
61,D32,"(13, 20)",3,28
62,D33,"(39, 41)",6,11
63,D34,"(60, 53)",3,21
65,D35,"(18, 54)",2,20
68,D36,"(8, 59)",0,24
70,D37,"(21, 5)",4,19
73,D38,"(55, 21)",8,12
74,D39,"(91, 33)",4,13
75,D40,"(38, 64)",4,20
76,D41,"(20, 40)",0,30
79,D42,"(72, 58)",4,15
81,D43,"(69, 44)",9,14
82,D44,"(7, 12)",9,17
85,D45,"(72, 59)",8,17
86,D46,"(84, 43)",7,12
87,D47,"(61, 50)",3,16
88,D48,"(37, 39)",1,26
90,D49,"(39, 67)",9,10
91,D50,"(22, 44)",8,28
93,D51,"(8, 35)",1,29
96,D52,"(82, 8)",3,29
97,D53,"(47, 64)",6,24
