time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(93, 7)",1,29
4,D2,"(72, 47)",1,24
8,D3,"(72, 70)",3,20
9,D4,"(47, 80)",0,20
10,D5,"(46, 7)",4,23
11,D6,"(63, 0)",5,18
12,D7,"(14, 26)",2,23
13,D8,"(97, 88)",0,17
18,D9,"(30, 29)",7,29
19,D10,"(20, 5)",9,15
20,D11,"(43, 29)",3,30
21,D12,"(13, 95)",2,16
22,D13,"(87, 53)",1,15
23,D14,"(38, 99)",4,15
31,D15,"(53, 11)",3,26
32,D16,"(35, 26)",8,18
33,D17,"(93, 62)",0,28
34,D18,"(21, 63)",7,13
36,D19,"(97, 13)",7,29
38,D20,"(30, 47)",7,30
40,D21,"(1, 20)",6,19
41,D22,"(7, 16)",3,29
44,D23,"(0, 9)",5,20
45,D24,"(42, 70)",5,17
46,D25,"(85, 28)",7,21
48,D26,"(48, 68)",6,16
50,D27,"(74, 67)",2,11
52,D28,"(83, 19)",2,15
55,D29,"(32, 61)",8,12
57,D30,"(97, 63)",4,23
58,D31,"(69, 18)",7,30
59,D32,"(2, 25)",2,10
64,D33,"(50, 10)",4,14
66,D34,"(65, 97)",9,16
67,D35,"(8, 95)",1,18
68,D36,"(71, 74)",6,30
71,D37,"(53, 66)",0,22
73,D38,"(90, 44)",1,17
76,D39,"(98, 9)",7,13
79,D40,"(12, 25)",8,10
81,D41,"(95, 24)",6,12
84,D42,"(24, 20)",8,13
87,D43,"(91, 79)",3,25
90,D44,"(55, 59)",3,26
91,D45,"(48, 95)",8,22
92,D46,"(13, 79)",6,22
93,D47,"(58, 100)",4,11
95,D48,"(2, 55)",9,18
97,D49,"(97, 11)",5,15
98,D50,"(25, 6)",7,21
