time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(98, 100)",6,11
2,D2,"(38, 56)",1,11
3,D3,"(10, 53)",4,12
4,D4,"(41, 32)",4,14
6,D5,"(7, 15)",9,17
7,D6,"(75, 61)",2,22
8,D7,"(89, 47)",8,12
11,D8,"(94, 8)",6,28
14,D9,"(78, 21)",4,29
16,D10,"(64, 12)",2,26
17,D11,"(79, 35)",8,22
18,D12,"(32, 89)",2,11
20,D13,"(5, 88)",6,20
22,D14,"(81, 36)",2,25
28,D15,"(87, 33)",8,16
30,D16,"(41, 45)",5,10
31,D17,"(77, 63)",2,17
32,D18,"(5, 69)",6,23
34,D19,"(7, 49)",9,25
39,D20,"(0, 66)",5,13
40,D21,"(38, 95)",5,21
41,D22,"(1, 74)",7,10
46,D23,"(23, 27)",7,12
48,D24,"(38, 62)",6,20
50,D25,"(20, 90)",7,12
52,D26,"(33, 88)",6,25
53,D27,"(79, 49)",0,19
54,D28,"(61, 93)",9,26
55,D29,"(72, 71)",0,25
56,D30,"(94, 97)",1,11
58,D31,"(88, 51)",3,18
61,D32,"(39, 7)",2,29
62,D33,"(63, 75)",2,10
63,D34,"(57, 94)",5,11
64,D35,"(56, 98)",9,23
66,D36,"(34, 76)",0,13
67,D37,"(18, 74)",5,29
68,D38,"(47, 53)",4,16
69,D39,"(26, 70)",1,29
70,D40,"(32, 8)",9,24
72,D41,"(63, 74)",4,10
73,D42,"(55, 27)",4,14
74,D43,"(35, 61)",8,16
78,D44,"(59, 61)",5,25
79,D45,"(51, 16)",1,13
80,D46,"(92, 40)",1,16
81,D47,"(63, 3)",7,23
82,D48,"(59, 77)",1,14
84,D49,"(25, 84)",1,25
85,D50,"(52, 87)",7,25
87,D51,"(43, 88)",7,25
89,D52,"(71, 100)",5,19
93,D53,"(42, 99)",0,14
96,D54,"(78, 76)",7,10
97,D55,"(49, 18)",3,23
