time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
3,D1,"(43, 51)",6,26
4,D2,"(98, 15)",8,15
7,D3,"(66, 73)",1,11
8,D4,"(17, 11)",4,14
10,D5,"(22, 34)",0,11
11,D6,"(44, 99)",2,10
15,D7,"(39, 63)",8,24
17,D8,"(37, 95)",1,25
21,D9,"(32, 26)",7,21
28,D10,"(60, 93)",7,16
29,D11,"(5, 58)",5,12
31,D12,"(5, 50)",6,28
34,D13,"(44, 19)",3,27
35,D14,"(61, 31)",5,26
36,D15,"(66, 99)",8,23
41,D16,"(28, 24)",1,29
44,D17,"(83, 75)",7,13
47,D18,"(78, 99)",7,24
48,D19,"(31, 22)",5,19
50,D20,"(62, 35)",1,27
53,D21,"(91, 44)",8,13
55,D22,"(37, 44)",8,22
60,D23,"(44, 35)",5,18
64,D24,"(8, 10)",7,20
66,D25,"(70, 64)",6,10
73,D26,"(86, 65)",3,17
75,D27,"(19, 6)",0,17
77,D28,"(58, 31)",6,12
79,D29,"(60, 30)",0,13
80,D30,"(88, 89)",0,26
81,D31,"(25, 70)",8,21
82,D32,"(72, 67)",3,19
84,D33,"(99, 73)",3,17
86,D34,"(29, 57)",3,13
87,D35,"(65, 21)",2,14
89,D36,"(9, 89)",5,20
93,D37,"(3, 60)",7,21
94,D38,"(97, 10)",2,11
95,D39,"(47, 16)",5,28
97,D40,"(19, 93)",7,16
98,D41,"(36, 23)",8,27
