time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
4,D1,"(77, 39)",1,23
5,D2,"(94, 85)",4,19
7,D3,"(64, 31)",4,26
11,D4,"(28, 9)",7,28
12,D5,"(64, 54)",9,21
13,D6,"(58, 37)",3,16
15,D7,"(0, 87)",7,23
17,D8,"(88, 48)",6,12
20,D9,"(14, 95)",8,24
21,D10,"(69, 13)",7,13
22,D11,"(5, 0)",4,13
23,D12,"(19, 69)",8,27
24,D13,"(63, 0)",3,28
28,D14,"(34, 18)",4,28
33,D15,"(54, 68)",8,16
35,D16,"(97, 86)",0,29
41,D17,"(9, 8)",9,11
42,D18,"(22, 4)",7,29
43,D19,"(50, 41)",2,19
45,D20,"(10, 42)",0,21
47,D21,"(87, 86)",0,22
55,D22,"(24, 87)",3,14
59,D23,"(25, 11)",5,19
61,D24,"(57, 91)",9,19
63,D25,"(69, 44)",3,24
64,D26,"(48, 32)",6,20
66,D27,"(57, 57)",6,27
68,D28,"(11, 91)",0,16
71,D29,"(54, 44)",6,28
73,D30,"(48, 46)",6,17
76,D31,"(64, 44)",0,18
77,D32,"(52, 79)",1,25
81,D33,"(72, 2)",4,12
88,D34,"(1, 74)",1,29
90,D35,"(4, 14)",3,21
91,D36,"(63, 84)",8,27
93,D37,"(37, 61)",1,11
94,D38,"(49, 35)",4,20
95,D39,"(66, 11)",2,10
96,D40,"(47, 85)",3,20
99,D41,"(50, 67)",2,24
