time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(87, 93)",6,30
2,D2,"(1, 8)",1,13
5,D3,"(99, 72)",0,29
6,D4,"(83, 9)",0,24
7,D5,"(17, 76)",6,29
8,D6,"(46, 81)",5,26
12,D7,"(44, 16)",4,30
13,D8,"(58, 44)",2,17
14,D9,"(77, 14)",7,17
17,D10,"(54, 97)",0,18
18,D11,"(79, 42)",4,30
19,D12,"(73, 18)",8,20
22,D13,"(0, 78)",6,22
23,D14,"(32, 66)",6,13
24,D15,"(15, 68)",0,12
31,D16,"(86, 55)",2,30
33,D17,"(73, 37)",3,22
34,D18,"(5, 0)",3,17
37,D19,"(18, 27)",7,22
40,D20,"(15, 84)",9,25
41,D21,"(0, 23)",1,20
44,D22,"(88, 19)",0,29
45,D23,"(85, 95)",4,14
46,D24,"(10, 25)",6,19
47,D25,"(54, 28)",1,21
48,D26,"(26, 66)",2,19
49,D27,"(43, 66)",1,18
52,D28,"(97, 76)",0,15
54,D29,"(61, 5)",6,24
55,D30,"(13, 41)",4,27
56,D31,"(3, 58)",6,27
57,D32,"(76, 83)",2,13
63,D33,"(68, 11)",3,10
64,D34,"(81, 15)",7,24
67,D35,"(11, 86)",4,12
68,D36,"(86, 87)",2,10
69,D37,"(66, 76)",8,23
72,D38,"(66, 15)",9,10
73,D39,"(10, 35)",7,15
79,D40,"(46, 72)",1,21
80,D41,"(15, 6)",6,28
81,D42,"(12, 78)",4,29
83,D43,"(15, 21)",8,14
85,D44,"(31, 81)",5,11
87,D45,"(29, 83)",3,24
88,D46,"(78, 22)",6,19
90,D47,"(41, 23)",6,30
91,D48,"(87, 37)",0,16
92,D49,"(56, 5)",4,29
93,D50,"(7, 61)",0,14
94,D51,"(69, 84)",9,16
97,D52,"(97, 89)",5,22
99,D53,"(24, 66)",8,21
