time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(49, 32)",4,26
2,D2,"(39, 96)",2,18
3,D3,"(20, 51)",3,18
4,D4,"(19, 62)",6,24
7,D5,"(69, 47)",5,28
8,D6,"(8, 97)",0,12
15,D7,"(68, 9)",2,21
16,D8,"(55, 11)",2,13
17,D9,"(7, 24)",6,29
18,D10,"(89, 64)",5,14
19,D11,"(52, 44)",6,23
20,D12,"(72, 32)",8,20
21,D13,"(55, 16)",7,10
22,D14,"(0, 14)",2,25
23,D15,"(44, 9)",3,15
27,D16,"(31, 57)",3,29
28,D17,"(62, 58)",9,29
29,D18,"(62, 24)",1,12
30,D19,"(40, 11)",9,22
33,D20,"(5, 66)",7,18
35,D21,"(69, 0)",3,29
37,D22,"(73, 56)",2,27
38,D23,"(11, 40)",0,30
40,D24,"(75, 46)",1,19
43,D25,"(54, 71)",0,24
44,D26,"(23, 14)",0,28
50,D27,"(11, 64)",9,28
51,D28,"(5, 52)",2,10
53,D29,"(5, 29)",7,30
54,D30,"(59, 78)",7,26
55,D31,"(62, 16)",8,13
56,D32,"(55, 96)",7,12
58,D33,"(61, 46)",7,11
59,D34,"(93, 44)",5,18
60,D35,"(4, 73)",0,23
63,D36,"(26, 57)",4,12
65,D37,"(41, 20)",3,25
66,D38,"(84, 64)",1,15
67,D39,"(59, 98)",6,23
68,D40,"(8, 49)",6,17
71,D41,"(82, 34)",0,27
73,D42,"(77, 43)",6,27
74,D43,"(52, 63)",1,15
77,D44,"(88, 16)",2,25
78,D45,"(75, 95)",5,27
79,D46,"(95, 94)",7,29
81,D47,"(1, 45)",8,29
82,D48,"(86, 77)",1,18
83,D49,"(60, 38)",6,23
84,D50,"(9, 29)",7,27
86,D51,"(61, 74)",3,20
89,D52,"(5, 10)",1,29
92,D53,"(66, 5)",1,15
94,D54,"(65, 27)",6,28
95,D55,"(65, 66)",4,16
96,D56,"(50, 54)",7,15
98,D57,"(46, 71)",7,10
