time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(10, 79)",6,14
2,D2,"(16, 55)",8,13
3,D3,"(98, 43)",8,21
5,D4,"(47, 37)",7,11
8,D5,"(16, 18)",8,22
10,D6,"(84, 57)",9,30
11,D7,"(17, 43)",8,14
17,D8,"(94, 27)",0,21
19,D9,"(35, 80)",0,30
24,D10,"(26, 2)",8,25
27,D11,"(99, 32)",5,20
28,D12,"(52, 13)",3,27
29,D13,"(38, 40)",3,20
30,D14,"(58, 81)",5,24
31,D15,"(23, 35)",7,14
32,D16,"(84, 2)",6,20
33,D17,"(20, 37)",2,24
34,D18,"(40, 31)",9,19
36,D19,"(25, 5)",8,21
37,D20,"(7, 2)",1,21
39,D21,"(71, 20)",2,29
41,D22,"(83, 0)",0,29
44,D23,"(1, 61)",7,11
46,D24,"(91, 50)",6,26
47,D25,"(77, 26)",4,18
48,D26,"(97, 18)",2,29
49,D27,"(84, 48)",8,25
50,D28,"(81, 71)",4,20
51,D29,"(7, 30)",6,28
54,D30,"(2, 59)",7,16
55,D31,"(1, 95)",4,23
57,D32,"(75, 25)",4,25
60,D33,"(83, 46)",1,30
61,D34,"(61, 47)",5,10
62,D35,"(54, 45)",2,27
63,D36,"(0, 14)",8,25
64,D37,"(26, 62)",6,10
65,D38,"(49, 79)",6,18
67,D39,"(15, 69)",5,29
72,D40,"(84, 47)",4,16
73,D41,"(67, 46)",5,30
75,D42,"(87, 83)",3,30
76,D43,"(8, 92)",1,22
79,D44,"(50, 1)",2,15
80,D45,"(31, 17)",5,26
82,D46,"(55, 42)",1,21
84,D47,"(29, 61)",4,16
86,D48,"(10, 43)",0,12
87,D49,"(33, 86)",0,23
88,D50,"(41, 59)",9,18
90,D51,"(2, 85)",1,12
92,D52,"(59, 39)",3,28
93,D53,"(13, 12)",9,23
94,D54,"(95, 67)",0,30
95,D55,"(12, 90)",0,28
97,D56,"(100, 93)",7,14
99,D57,"(21, 29)",7,13
