time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
3,E1,"(45, 98)",9,29
5,E2,"(85, 74)",4,27
6,E3,"(28, 1)",3,20
10,E4,"(62, 4)",0,14
11,E5,"(31, 14)",7,11
12,E6,"(36, 92)",6,26
14,E7,"(6, 19)",0,16
16,E8,"(18, 8)",8,10
17,E9,"(18, 46)",8,16
19,E10,"(3, 25)",9,10
21,E11,"(62, 99)",4,16
22,E12,"(53, 0)",6,25
23,E13,"(27, 25)",9,28
25,E14,"(88, 66)",5,27
29,E15,"(3, 49)",4,29
30,E16,"(41, 52)",1,21
36,E17,"(4, 36)",3,19
38,E18,"(100, 23)",2,16
39,E19,"(49, 84)",4,22
41,E20,"(5, 31)",1,13
46,E21,"(97, 11)",8,16
49,E22,"(64, 37)",8,30
50,E23,"(31, 56)",7,20
53,E24,"(98, 72)",3,10
54,E25,"(89, 72)",1,21
55,E26,"(84, 72)",8,13
56,E27,"(60, 40)",5,17
58,E28,"(56, 96)",1,13
59,E29,"(91, 71)",3,27
60,E30,"(100, 53)",4,22
61,E31,"(70, 52)",3,12
65,E32,"(69, 93)",2,16
66,E33,"(70, 99)",5,17
67,E34,"(49, 42)",5,30
68,E35,"(58, 4)",0,11
73,E36,"(87, 5)",1,16
74,E37,"(96, 11)",4,26
76,E38,"(73, 10)",2,25
86,E39,"(92, 36)",4,15
87,E40,"(6, 10)",4,11
88,E41,"(87, 28)",3,23
91,E42,"(1, 63)",1,21
92,E43,"(51, 78)",8,10
95,E44,"(46, 9)",9,22
97,E45,"(69, 62)",9,12
