time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(43, 29)",8,29
1,D2,"(57, 22)",7,26
2,D3,"(4, 67)",4,11
3,D4,"(89, 8)",8,24
4,D5,"(0, 62)",4,18
5,D6,"(71, 99)",0,11
7,D7,"(34, 31)",8,20
8,D8,"(7, 51)",6,23
10,D9,"(92, 23)",8,27
11,D10,"(20, 53)",8,30
13,D11,"(78, 53)",5,18
14,D12,"(22, 58)",7,29
15,D13,"(60, 15)",9,19
16,D14,"(67, 11)",2,15
19,D15,"(89, 27)",2,17
24,D16,"(41, 31)",5,19
25,D17,"(12, 98)",2,29
26,D18,"(71, 26)",8,28
27,D19,"(2, 35)",3,22
29,D20,"(53, 47)",6,22
30,D21,"(31, 84)",1,13
31,D22,"(69, 27)",7,14
33,D23,"(66, 38)",7,10
38,D24,"(36, 72)",8,21
40,D25,"(46, 71)",0,30
42,D26,"(2, 100)",8,12
44,D27,"(75, 49)",2,17
47,D28,"(61, 40)",3,24
48,D29,"(51, 77)",6,22
49,D30,"(71, 8)",4,17
51,D31,"(26, 43)",8,25
52,D32,"(92, 13)",2,16
55,D33,"(2, 15)",6,26
57,D34,"(48, 33)",6,24
59,D35,"(67, 75)",8,17
61,D36,"(1, 30)",2,30
65,D37,"(42, 52)",5,16
67,D38,"(8, 95)",9,18
68,D39,"(98, 68)",3,18
69,D40,"(82, 17)",4,21
71,D41,"(37, 74)",2,30
73,D42,"(6, 80)",2,24
75,D43,"(60, 87)",7,17
77,D44,"(72, 62)",1,13
84,D45,"(40, 44)",3,22
85,D46,"(23, 4)",1,22
88,D47,"(27, 35)",6,13
92,D48,"(9, 85)",0,12
97,D49,"(50, 7)",4,10
98,D50,"(18, 100)",6,28
99,D51,"(2, 59)",0,29
