time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(92, 37)",4,30
2,D2,"(57, 97)",9,30
5,D3,"(79, 84)",5,23
7,D4,"(9, 0)",0,29
8,D5,"(76, 43)",7,16
9,D6,"(50, 100)",4,17
12,D7,"(63, 65)",8,22
13,D8,"(4, 87)",1,13
17,D9,"(89, 54)",4,27
19,D10,"(63, 14)",1,12
20,D11,"(92, 12)",2,19
22,D12,"(94, 71)",0,20
23,D13,"(63, 16)",7,28
26,D14,"(29, 92)",4,27
27,D15,"(49, 97)",0,10
30,D16,"(62, 39)",6,30
31,D17,"(11, 75)",0,11
34,D18,"(2, 6)",9,15
39,D19,"(95, 16)",3,25
42,D20,"(2, 30)",7,22
43,D21,"(30, 74)",9,20
44,D22,"(40, 15)",6,29
46,D23,"(17, 100)",4,17
47,D24,"(8, 27)",1,22
48,D25,"(0, 58)",3,23
49,D26,"(34, 58)",8,27
55,D27,"(44, 23)",7,24
57,D28,"(11, 20)",0,15
60,D29,"(91, 81)",0,27
65,D30,"(50, 1)",6,15
66,D31,"(64, 23)",6,17
69,D32,"(50, 57)",4,15
74,D33,"(77, 51)",6,22
75,D34,"(1, 4)",6,26
76,D35,"(25, 61)",6,27
78,D36,"(40, 19)",8,28
79,D37,"(75, 8)",5,15
81,D38,"(52, 16)",6,25
82,D39,"(70, 56)",7,28
88,D40,"(17, 49)",5,25
90,D41,"(48, 0)",7,27
91,D42,"(93, 18)",2,10
92,D43,"(50, 48)",9,29
93,D44,"(18, 72)",2,28
95,D45,"(19, 90)",6,13
97,D46,"(66, 46)",2,15
98,D47,"(98, 55)",0,24
99,D48,"(35, 73)",8,16
