time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(71, 49)",7,18
2,E2,"(59, 2)",2,28
6,E3,"(76, 61)",0,26
8,E4,"(92, 37)",1,28
11,E5,"(52, 96)",1,14
12,E6,"(13, 17)",6,20
13,E7,"(13, 71)",3,10
14,E8,"(68, 8)",4,21
15,E9,"(52, 38)",6,27
16,E10,"(74, 59)",3,12
22,E11,"(84, 43)",0,27
23,E12,"(55, 10)",9,19
25,E13,"(20, 81)",6,28
26,E14,"(63, 19)",4,21
27,E15,"(53, 92)",2,11
29,E16,"(1, 100)",0,22
33,E17,"(24, 44)",1,28
37,E18,"(19, 9)",6,15
38,E19,"(79, 87)",8,27
43,E20,"(89, 8)",5,12
47,E21,"(97, 25)",3,29
48,E22,"(59, 23)",6,23
51,E23,"(61, 34)",9,16
53,E24,"(94, 38)",2,19
54,E25,"(56, 11)",1,13
55,E26,"(13, 22)",0,30
56,E27,"(41, 40)",7,12
59,E28,"(16, 43)",5,19
60,E29,"(91, 49)",9,19
61,E30,"(82, 40)",0,15
62,E31,"(93, 41)",5,21
63,E32,"(88, 23)",9,18
64,E33,"(28, 13)",3,17
65,E34,"(70, 24)",5,18
69,E35,"(87, 53)",1,27
73,E36,"(40, 82)",1,19
75,E37,"(55, 22)",1,11
78,E38,"(100, 14)",4,25
82,E39,"(37, 59)",4,23
85,E40,"(21, 90)",0,28
86,E41,"(67, 38)",3,24
88,E42,"(20, 27)",5,10
90,E43,"(27, 72)",4,30
91,E44,"(71, 55)",4,24
93,E45,"(63, 58)",9,12
97,E46,"(44, 21)",6,20
99,E47,"(59, 57)",6,14
