time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(89, 98)",5,11
2,D2,"(46, 99)",1,25
3,D3,"(42, 97)",6,10
4,D4,"(40, 1)",7,11
6,D5,"(95, 69)",7,11
9,D6,"(3, 23)",3,20
11,D7,"(62, 82)",2,27
13,D8,"(47, 17)",8,17
15,D9,"(46, 39)",5,19
17,D10,"(4, 12)",3,14
18,D11,"(64, 61)",9,12
24,D12,"(91, 89)",1,26
30,D13,"(77, 36)",0,11
31,D14,"(20, 41)",5,26
33,D15,"(59, 26)",2,23
34,D16,"(92, 67)",3,22
35,D17,"(55, 5)",5,14
36,D18,"(47, 8)",5,17
40,D19,"(62, 61)",6,11
42,D20,"(37, 72)",5,22
43,D21,"(90, 19)",4,12
46,D22,"(35, 7)",9,27
47,D23,"(8, 12)",8,23
49,D24,"(58, 33)",7,12
50,D25,"(16, 6)",3,23
52,D26,"(78, 15)",3,13
55,D27,"(45, 51)",8,27
56,D28,"(19, 4)",0,25
59,D29,"(21, 42)",7,20
60,D30,"(83, 0)",8,15
62,D31,"(84, 2)",9,10
64,D32,"(77, 95)",4,28
67,D33,"(99, 2)",7,11
71,D34,"(9, 92)",7,26
72,D35,"(37, 56)",1,21
75,D36,"(26, 65)",7,19
76,D37,"(62, 26)",4,18
78,D38,"(31, 15)",9,29
79,D39,"(35, 34)",8,30
83,D40,"(66, 7)",6,11
86,D41,"(99, 52)",1,14
87,D42,"(91, 0)",5,11
88,D43,"(13, 45)",0,12
89,D44,"(68, 38)",1,19
90,D45,"(37, 5)",4,17
93,D46,"(59, 26)",2,13
95,D47,"(100, 26)",7,27
96,D48,"(13, 31)",0,30
97,D49,"(80, 12)",9,24
99,D50,"(35, 56)",6,24
