time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(1, 6)",8,10
2,D2,"(65, 21)",6,10
6,D3,"(11, 92)",3,26
10,D4,"(100, 83)",9,25
13,D5,"(62, 49)",6,30
15,D6,"(34, 3)",7,25
18,D7,"(3, 48)",2,16
19,D8,"(19, 62)",9,21
20,D9,"(88, 3)",5,22
21,D10,"(93, 19)",3,12
23,D11,"(74, 15)",1,23
26,D12,"(1, 6)",6,24
28,D13,"(38, 1)",9,16
30,D14,"(43, 65)",3,29
32,D15,"(93, 94)",2,24
33,D16,"(26, 84)",8,14
35,D17,"(90, 38)",8,15
36,D18,"(85, 92)",3,22
37,D19,"(97, 33)",5,11
38,D20,"(86, 8)",3,14
39,D21,"(82, 95)",8,14
40,D22,"(13, 94)",8,20
43,D23,"(7, 72)",2,22
44,D24,"(74, 60)",7,12
46,D25,"(18, 84)",8,14
50,D26,"(16, 34)",6,21
51,D27,"(87, 75)",0,10
52,D28,"(15, 25)",7,15
53,D29,"(72, 38)",6,19
54,D30,"(34, 93)",3,11
57,D31,"(44, 81)",5,28
61,D32,"(4, 65)",9,16
62,D33,"(68, 12)",2,21
65,D34,"(33, 20)",7,22
68,D35,"(90, 59)",2,22
69,D36,"(32, 73)",6,11
70,D37,"(43, 20)",1,27
71,D38,"(5, 64)",4,26
73,D39,"(67, 87)",1,26
74,D40,"(98, 52)",4,11
80,D41,"(92, 94)",8,16
82,D42,"(60, 22)",3,29
83,D43,"(16, 51)",6,26
88,D44,"(11, 97)",5,19
90,D45,"(18, 30)",4,25
93,D46,"(56, 70)",5,29
96,D47,"(45, 1)",9,11
98,D48,"(35, 13)",6,27
