time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(64, 87)",0,25
5,D2,"(24, 8)",1,28
6,D3,"(38, 27)",7,27
8,D4,"(30, 26)",0,10
9,D5,"(25, 78)",8,13
14,D6,"(24, 98)",8,24
15,D7,"(17, 18)",1,15
16,D8,"(22, 100)",0,12
20,D9,"(35, 91)",2,28
28,D10,"(85, 12)",8,15
29,D11,"(36, 88)",5,24
38,D12,"(46, 29)",9,23
39,D13,"(50, 93)",7,28
41,D14,"(26, 17)",7,13
42,D15,"(10, 54)",9,25
44,D16,"(84, 31)",9,23
46,D17,"(97, 44)",0,25
49,D18,"(43, 79)",3,13
52,D19,"(21, 56)",3,20
53,D20,"(51, 56)",3,28
54,D21,"(88, 29)",9,21
59,D22,"(64, 99)",1,12
64,D23,"(3, 31)",4,19
66,D24,"(76, 94)",1,27
67,D25,"(3, 81)",1,10
69,D26,"(51, 39)",3,29
70,D27,"(57, 97)",3,27
73,D28,"(79, 72)",2,10
74,D29,"(78, 66)",9,30
77,D30,"(35, 56)",8,29
78,D31,"(1, 14)",1,27
79,D32,"(0, 20)",9,17
80,D33,"(91, 85)",0,15
81,D34,"(49, 15)",3,19
82,D35,"(66, 34)",6,22
83,D36,"(74, 87)",5,10
84,D37,"(16, 5)",8,12
85,D38,"(47, 30)",3,19
87,D39,"(45, 37)",9,21
88,D40,"(63, 22)",6,19
90,D41,"(12, 38)",0,25
91,D42,"(15, 77)",0,29
92,D43,"(46, 72)",6,27
96,D44,"(14, 79)",2,19
97,D45,"(65, 94)",2,16
99,D46,"(82, 26)",5,25
