time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,E1,"(87, 78)",3,17
2,E2,"(48, 59)",0,25
3,E3,"(2, 47)",0,10
4,E4,"(57, 39)",7,26
7,E5,"(26, 5)",9,26
8,E6,"(87, 61)",6,11
10,E7,"(84, 26)",4,13
14,E8,"(7, 100)",0,19
15,E9,"(46, 79)",1,24
18,E10,"(37, 46)",9,26
22,E11,"(45, 11)",4,24
24,E12,"(91, 78)",4,21
25,E13,"(90, 13)",3,11
26,E14,"(54, 67)",5,16
29,E15,"(66, 82)",6,24
32,E16,"(15, 67)",9,21
33,E17,"(39, 45)",0,26
34,E18,"(39, 34)",2,29
35,E19,"(55, 58)",2,13
36,E20,"(50, 51)",5,26
41,E21,"(20, 20)",2,18
43,E22,"(73, 33)",6,26
45,E23,"(66, 1)",5,28
46,E24,"(50, 36)",4,17
47,E25,"(61, 95)",8,18
48,E26,"(27, 11)",2,10
51,E27,"(9, 34)",2,20
56,E28,"(63, 65)",3,13
57,E29,"(10, 77)",8,17
58,E30,"(17, 98)",1,17
59,E31,"(23, 12)",1,20
61,E32,"(64, 5)",8,15
66,E33,"(22, 44)",1,29
68,E34,"(13, 52)",8,12
71,E35,"(59, 77)",2,19
72,E36,"(27, 38)",0,25
73,E37,"(91, 69)",9,22
76,E38,"(11, 55)",9,27
77,E39,"(80, 42)",4,13
78,E40,"(17, 47)",2,27
79,E41,"(5, 31)",7,10
83,E42,"(37, 21)",0,29
84,E43,"(9, 23)",2,29
85,E44,"(2, 75)",7,29
88,E45,"(34, 86)",6,17
89,E46,"(50, 23)",1,29
90,E47,"(69, 11)",9,28
91,E48,"(94, 47)",4,26
92,E49,"(36, 51)",9,13
93,E50,"(1, 57)",2,14
94,E51,"(75, 9)",1,21
98,E52,"(2, 75)",9,16
99,E53,"(14, 75)",3,11
