time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(41, 65)",5,11
4,D2,"(48, 41)",3,29
5,D3,"(65, 36)",7,19
7,D4,"(48, 85)",8,18
8,D5,"(79, 63)",2,22
11,D6,"(40, 1)",3,13
13,D7,"(3, 28)",2,15
15,D8,"(71, 72)",8,12
23,D9,"(42, 37)",0,27
24,D10,"(24, 1)",9,24
25,D11,"(32, 16)",1,15
26,D12,"(51, 14)",9,29
27,D13,"(95, 76)",0,20
29,D14,"(0, 93)",6,27
30,D15,"(81, 55)",9,15
31,D16,"(57, 18)",7,18
32,D17,"(28, 0)",3,28
37,D18,"(50, 25)",9,17
39,D19,"(69, 30)",7,13
40,D20,"(91, 60)",6,21
41,D21,"(4, 96)",9,29
43,D22,"(82, 30)",2,27
44,D23,"(64, 19)",2,21
45,D24,"(100, 64)",7,23
46,D25,"(24, 34)",6,11
47,D26,"(28, 39)",1,27
48,D27,"(74, 28)",5,17
52,D28,"(0, 11)",3,30
53,D29,"(22, 100)",2,15
57,D30,"(55, 32)",3,18
58,D31,"(8, 31)",3,13
59,D32,"(72, 83)",1,10
60,D33,"(39, 6)",1,14
62,D34,"(31, 13)",4,10
64,D35,"(39, 26)",0,12
66,D36,"(41, 2)",2,14
68,D37,"(33, 71)",5,26
69,D38,"(51, 68)",0,10
70,D39,"(8, 95)",0,27
72,D40,"(87, 64)",2,23
74,D41,"(60, 6)",3,28
77,D42,"(67, 84)",5,28
78,D43,"(91, 42)",8,17
80,D44,"(43, 18)",8,18
81,D45,"(42, 97)",3,22
82,D46,"(17, 78)",4,26
83,D47,"(54, 70)",1,29
91,D48,"(16, 58)",6,27
97,D49,"(60, 20)",9,22
