time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
3,D1,"(94, 6)",0,25
4,D2,"(98, 97)",0,15
5,D3,"(30, 69)",9,17
10,D4,"(75, 62)",6,10
11,D5,"(19, 95)",7,28
14,D6,"(59, 85)",5,22
15,D7,"(6, 50)",6,24
18,D8,"(46, 23)",4,25
20,D9,"(36, 37)",2,14
23,D10,"(88, 0)",3,12
24,D11,"(65, 83)",8,24
27,D12,"(88, 68)",7,26
30,D13,"(19, 24)",8,17
32,D14,"(27, 11)",3,21
35,D15,"(58, 11)",8,10
36,D16,"(29, 94)",9,23
37,D17,"(13, 14)",9,25
38,D18,"(84, 20)",6,21
40,D19,"(67, 94)",0,20
41,D20,"(91, 79)",4,24
42,D21,"(33, 11)",3,11
45,D22,"(18, 18)",8,26
46,D23,"(70, 64)",3,19
50,D24,"(30, 82)",5,26
53,D25,"(58, 100)",7,15
54,D26,"(81, 29)",8,19
56,D27,"(9, 84)",8,25
59,D28,"(46, 14)",3,26
60,D29,"(77, 10)",7,20
63,D30,"(81, 40)",9,12
64,D31,"(60, 13)",6,11
66,D32,"(14, 69)",9,26
67,D33,"(37, 74)",6,22
68,D34,"(19, 33)",5,30
70,D35,"(60, 93)",0,27
71,D36,"(32, 89)",0,25
72,D37,"(91, 40)",5,30
74,D38,"(54, 79)",8,19
76,D39,"(33, 99)",0,24
77,D40,"(37, 14)",2,11
78,D41,"(22, 86)",2,28
81,D42,"(23, 93)",3,18
85,D43,"(59, 72)",3,15
86,D44,"(31, 41)",7,14
87,D45,"(85, 60)",1,10
88,D46,"(79, 16)",5,10
89,D47,"(87, 66)",6,21
90,D48,"(84, 82)",1,14
91,D49,"(94, 87)",3,26
92,D50,"(90, 42)",5,26
93,D51,"(42, 43)",2,26
94,D52,"(69, 13)",9,29
97,D53,"(65, 47)",5,11
99,D54,"(52, 5)",3,20
