time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,E1,"(29, 48)",1,27
2,E2,"(17, 34)",1,17
3,E3,"(7, 55)",4,28
4,E4,"(7, 30)",7,26
8,E5,"(87, 92)",2,14
9,E6,"(63, 87)",6,10
10,E7,"(80, 1)",3,30
14,E8,"(84, 61)",7,15
15,E9,"(23, 89)",8,26
16,E10,"(35, 44)",8,27
17,E11,"(83, 52)",9,29
19,E12,"(57, 65)",3,14
20,E13,"(7, 0)",9,14
22,E14,"(12, 44)",2,19
23,E15,"(60, 0)",3,30
25,E16,"(62, 5)",8,16
26,E17,"(8, 75)",6,25
29,E18,"(74, 91)",9,10
30,E19,"(55, 60)",0,23
35,E20,"(94, 21)",7,15
37,E21,"(5, 6)",8,24
40,E22,"(4, 32)",4,27
41,E23,"(70, 57)",6,13
43,E24,"(16, 7)",9,17
44,E25,"(13, 20)",8,20
46,E26,"(23, 67)",2,14
47,E27,"(19, 2)",3,23
48,E28,"(40, 62)",9,25
51,E29,"(54, 98)",3,18
54,E30,"(0, 47)",9,11
55,E31,"(13, 16)",5,25
57,E32,"(5, 57)",9,29
58,E33,"(32, 36)",4,28
62,E34,"(45, 56)",4,19
63,E35,"(40, 30)",5,22
67,E36,"(35, 4)",1,16
70,E37,"(46, 34)",2,25
72,E38,"(15, 87)",2,28
73,E39,"(76, 4)",2,29
74,E40,"(75, 34)",1,21
75,E41,"(42, 45)",7,10
76,E42,"(9, 69)",0,17
78,E43,"(87, 71)",5,21
79,E44,"(38, 15)",0,23
80,E45,"(36, 90)",7,17
81,E46,"(73, 35)",3,19
83,E47,"(83, 29)",8,29
85,E48,"(92, 71)",9,30
87,E49,"(95, 52)",2,10
89,E50,"(70, 97)",3,10
93,E51,"(2, 16)",1,17
94,E52,"(21, 73)",9,16
95,E53,"(84, 55)",1,10
