time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(2, 77)",6,14
2,E2,"(5, 61)",6,19
3,E3,"(25, 86)",1,11
4,E4,"(40, 5)",9,27
8,E5,"(94, 24)",3,28
10,E6,"(69, 89)",7,21
14,E7,"(19, 90)",0,12
15,E8,"(35, 37)",4,13
16,E9,"(80, 19)",0,15
19,E10,"(38, 88)",2,25
20,E11,"(99, 99)",7,20
21,E12,"(36, 6)",7,14
22,E13,"(20, 19)",7,25
24,E14,"(53, 90)",8,15
34,E15,"(93, 1)",1,11
37,E16,"(43, 21)",0,11
38,E17,"(77, 56)",5,29
43,E18,"(67, 72)",7,30
47,E19,"(59, 10)",6,20
48,E20,"(20, 25)",5,22
49,E21,"(36, 57)",0,29
51,E22,"(36, 64)",6,13
52,E23,"(9, 74)",2,27
53,E24,"(57, 65)",9,19
62,E25,"(31, 86)",3,25
65,E26,"(82, 50)",2,12
67,E27,"(59, 17)",1,16
68,E28,"(88, 58)",6,15
70,E29,"(54, 30)",4,16
71,E30,"(37, 58)",9,18
73,E31,"(15, 22)",4,20
74,E32,"(13, 62)",4,15
82,E33,"(77, 30)",7,15
86,E34,"(98, 46)",5,17
87,E35,"(95, 68)",5,21
88,E36,"(62, 95)",8,23
93,E37,"(15, 88)",8,16
94,E38,"(80, 30)",1,21
98,E39,"(4, 28)",2,15
