time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(53, 13)",5,17
1,D2,"(79, 29)",9,24
4,D3,"(78, 97)",7,13
6,D4,"(23, 50)",7,19
7,D5,"(87, 6)",4,26
9,D6,"(31, 37)",1,22
10,D7,"(10, 20)",9,24
11,D8,"(53, 37)",2,28
13,D9,"(13, 65)",9,27
15,D10,"(86, 97)",5,25
16,D11,"(4, 46)",0,10
19,D12,"(86, 95)",1,22
20,D13,"(17, 62)",4,12
21,D14,"(15, 35)",6,14
22,D15,"(71, 96)",1,19
23,D16,"(77, 94)",8,11
25,D17,"(97, 37)",7,27
29,D18,"(83, 63)",6,15
30,D19,"(75, 10)",1,20
32,D20,"(26, 33)",6,18
35,D21,"(66, 10)",6,23
36,D22,"(54, 4)",5,19
37,D23,"(8, 18)",6,20
38,D24,"(81, 44)",6,28
39,D25,"(10, 69)",5,23
41,D26,"(82, 11)",6,23
43,D27,"(76, 56)",2,16
45,D28,"(44, 18)",2,22
48,D29,"(27, 29)",6,20
49,D30,"(97, 37)",9,14
50,D31,"(59, 58)",0,17
51,D32,"(3, 5)",9,11
62,D33,"(89, 61)",2,19
63,D34,"(15, 36)",5,18
64,D35,"(34, 73)",1,21
65,D36,"(66, 99)",8,30
66,D37,"(34, 61)",5,16
68,D38,"(97, 35)",7,10
72,D39,"(41, 17)",2,12
77,D40,"(48, 51)",9,14
78,D41,"(72, 94)",0,18
80,D42,"(72, 97)",1,20
81,D43,"(56, 44)",3,14
84,D44,"(55, 15)",3,12
85,D45,"(47, 4)",8,14
86,D46,"(31, 55)",1,28
87,D47,"(94, 49)",7,20
88,D48,"(63, 82)",7,11
90,D49,"(80, 96)",1,22
94,D50,"(66, 1)",8,20
95,D51,"(95, 100)",1,17
97,D52,"(64, 57)",1,25
98,D53,"(66, 43)",9,19
