time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(92, 85)",2,21
4,D2,"(57, 0)",2,12
6,D3,"(100, 22)",7,14
7,D4,"(53, 63)",3,12
8,D5,"(77, 67)",1,12
9,D6,"(35, 76)",2,11
10,D7,"(71, 26)",7,29
15,D8,"(34, 57)",6,14
18,D9,"(75, 20)",6,22
24,D10,"(17, 60)",5,25
25,D11,"(47, 99)",5,29
26,D12,"(78, 25)",2,14
27,D13,"(86, 66)",5,25
28,D14,"(77, 51)",0,25
29,D15,"(43, 65)",0,25
30,D16,"(42, 57)",9,25
32,D17,"(100, 77)",5,12
33,D18,"(85, 26)",9,26
34,D19,"(94, 54)",9,26
36,D20,"(79, 6)",8,15
37,D21,"(64, 67)",4,18
38,D22,"(86, 61)",7,27
40,D23,"(84, 8)",1,22
44,D24,"(45, 66)",0,19
46,D25,"(8, 34)",1,30
50,D26,"(90, 94)",9,28
51,D27,"(80, 94)",8,30
53,D28,"(91, 27)",9,10
54,D29,"(59, 71)",1,27
56,D30,"(28, 99)",7,28
57,D31,"(34, 88)",2,19
58,D32,"(78, 92)",2,28
59,D33,"(54, 26)",7,21
60,D34,"(16, 14)",9,29
62,D35,"(92, 76)",9,23
63,D36,"(6, 19)",8,29
65,D37,"(26, 89)",2,25
67,D38,"(53, 35)",3,22
69,D39,"(58, 80)",4,12
70,D40,"(63, 55)",0,19
72,D41,"(17, 13)",3,27
79,D42,"(17, 57)",4,17
80,D43,"(100, 46)",7,26
81,D44,"(83, 15)",8,11
82,D45,"(36, 21)",2,15
83,D46,"(41, 95)",5,30
84,D47,"(32, 41)",4,13
85,D48,"(79, 44)",7,28
86,D49,"(50, 40)",7,17
87,D50,"(100, 36)",8,15
91,D51,"(3, 85)",1,30
94,D52,"(97, 63)",4,14
