time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(64, 88)",4,11
1,E2,"(94, 61)",2,29
3,E3,"(55, 35)",0,20
5,E4,"(37, 21)",7,11
8,E5,"(76, 18)",1,29
11,E6,"(95, 79)",1,21
13,E7,"(75, 98)",6,23
16,E8,"(77, 71)",1,16
18,E9,"(2, 60)",1,24
19,E10,"(5, 96)",0,18
20,E11,"(99, 17)",9,18
22,E12,"(27, 37)",1,14
24,E13,"(75, 78)",1,23
25,E14,"(77, 70)",1,19
27,E15,"(0, 97)",6,22
29,E16,"(80, 16)",8,29
31,E17,"(95, 6)",6,29
32,E18,"(91, 24)",0,23
33,E19,"(12, 53)",0,18
34,E20,"(33, 5)",0,14
36,E21,"(22, 35)",2,11
42,E22,"(48, 72)",1,17
46,E23,"(82, 65)",2,10
48,E24,"(17, 50)",1,28
49,E25,"(0, 57)",6,24
50,E26,"(47, 26)",1,30
51,E27,"(22, 64)",0,27
53,E28,"(25, 43)",9,30
55,E29,"(19, 61)",6,21
56,E30,"(52, 80)",0,23
57,E31,"(39, 71)",1,22
59,E32,"(22, 33)",8,26
61,E33,"(16, 54)",3,11
63,E34,"(71, 21)",8,21
64,E35,"(89, 7)",5,14
65,E36,"(43, 72)",3,23
66,E37,"(46, 93)",8,11
70,E38,"(91, 20)",0,14
72,E39,"(59, 73)",5,16
74,E40,"(91, 18)",1,18
75,E41,"(62, 22)",6,20
76,E42,"(70, 73)",4,16
77,E43,"(29, 35)",3,23
78,E44,"(57, 34)",3,14
80,E45,"(6, 76)",9,12
83,E46,"(83, 3)",8,15
87,E47,"(56, 3)",9,26
95,E48,"(62, 41)",5,20
96,E49,"(52, 38)",6,12
98,E50,"(9, 1)",2,17
99,E51,"(82, 47)",9,15
