time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(51, 46)",7,29
7,D2,"(52, 8)",9,17
9,D3,"(15, 79)",3,12
11,D4,"(31, 20)",9,30
12,D5,"(78, 10)",7,21
13,D6,"(9, 34)",8,23
15,D7,"(49, 93)",7,24
17,D8,"(52, 16)",9,24
18,D9,"(3, 74)",6,25
19,D10,"(47, 2)",9,25
23,D11,"(69, 38)",7,10
24,D12,"(76, 37)",7,15
26,D13,"(100, 39)",4,11
27,D14,"(83, 15)",0,18
28,D15,"(73, 70)",0,27
29,D16,"(4, 51)",2,23
32,D17,"(15, 19)",7,19
36,D18,"(55, 45)",4,13
37,D19,"(77, 70)",5,17
38,D20,"(9, 96)",2,23
40,D21,"(92, 55)",1,11
47,D22,"(14, 26)",1,17
49,D23,"(17, 53)",2,16
52,D24,"(40, 87)",9,23
53,D25,"(55, 15)",6,21
55,D26,"(52, 37)",5,11
56,D27,"(54, 40)",5,21
57,D28,"(16, 23)",5,18
58,D29,"(92, 87)",5,10
63,D30,"(96, 0)",9,27
65,D31,"(68, 77)",0,30
66,D32,"(20, 36)",8,20
69,D33,"(8, 62)",8,18
70,D34,"(28, 18)",6,28
72,D35,"(70, 68)",3,30
76,D36,"(78, 9)",5,17
77,D37,"(63, 68)",2,16
79,D38,"(87, 78)",3,25
80,D39,"(77, 52)",2,11
83,D40,"(17, 36)",8,21
85,D41,"(97, 54)",6,19
86,D42,"(34, 70)",7,15
88,D43,"(96, 54)",6,22
90,D44,"(20, 45)",4,11
94,D45,"(67, 48)",1,30
95,D46,"(41, 89)",0,25
96,D47,"(57, 51)",1,15
97,D48,"(72, 71)",1,22
98,D49,"(24, 29)",5,16
99,D50,"(73, 70)",4,10
