time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
4,D1,"(8, 30)",2,17
7,D2,"(43, 95)",6,29
8,D3,"(99, 33)",4,20
9,D4,"(92, 99)",4,19
11,D5,"(95, 79)",6,13
12,D6,"(54, 33)",0,21
14,D7,"(87, 69)",2,19
16,D8,"(32, 8)",5,10
17,D9,"(81, 88)",7,11
24,D10,"(95, 88)",6,18
26,D11,"(23, 90)",2,28
28,D12,"(80, 42)",1,27
29,D13,"(93, 23)",0,28
30,D14,"(96, 36)",4,10
33,D15,"(34, 46)",6,24
35,D16,"(33, 41)",1,27
36,D17,"(72, 54)",4,30
37,D18,"(0, 64)",2,15
38,D19,"(78, 89)",8,11
39,D20,"(43, 9)",1,26
41,D21,"(87, 24)",9,29
42,D22,"(17, 46)",5,26
43,D23,"(42, 99)",6,29
44,D24,"(66, 80)",7,27
49,D25,"(91, 97)",7,27
51,D26,"(78, 78)",5,21
52,D27,"(60, 67)",1,20
53,D28,"(100, 65)",3,24
54,D29,"(35, 98)",0,26
55,D30,"(34, 8)",2,12
56,D31,"(37, 88)",3,23
58,D32,"(55, 84)",5,26
59,D33,"(52, 83)",2,16
60,D34,"(37, 33)",8,12
62,D35,"(45, 69)",0,15
63,D36,"(7, 7)",9,10
64,D37,"(30, 11)",9,30
65,D38,"(98, 25)",0,11
66,D39,"(90, 84)",9,15
69,D40,"(95, 6)",2,17
73,D41,"(14, 5)",9,26
75,D42,"(43, 59)",3,20
76,D43,"(30, 29)",0,23
78,D44,"(30, 54)",2,15
79,D45,"(40, 52)",8,19
80,D46,"(86, 86)",6,30
91,D47,"(73, 60)",7,11
92,D48,"(38, 34)",0,30
94,D49,"(35, 73)",1,30
95,D50,"(71, 36)",0,28
97,D51,"(25, 94)",1,12
