time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
11,D1,"(33, 51)",4,27
12,D2,"(9, 4)",3,22
13,D3,"(91, 6)",3,15
14,D4,"(49, 47)",0,27
15,D5,"(5, 81)",9,25
16,D6,"(33, 6)",7,15
20,D7,"(3, 75)",8,21
21,D8,"(1, 84)",9,19
22,D9,"(84, 31)",9,15
23,D10,"(3, 79)",6,30
24,D11,"(37, 9)",9,15
25,D12,"(66, 94)",2,25
27,D13,"(86, 54)",9,29
28,D14,"(52, 99)",7,23
30,D15,"(63, 24)",9,22
31,D16,"(38, 0)",3,16
37,D17,"(2, 97)",2,12
38,D18,"(6, 56)",8,17
42,D19,"(9, 53)",1,17
44,D20,"(57, 3)",9,16
45,D21,"(63, 85)",9,16
46,D22,"(52, 98)",2,26
47,D23,"(75, 15)",1,20
52,D24,"(77, 39)",6,22
54,D25,"(22, 83)",7,19
61,D26,"(0, 6)",0,14
63,D27,"(49, 2)",1,29
65,D28,"(58, 65)",0,19
67,D29,"(25, 49)",9,21
68,D30,"(0, 81)",0,13
69,D31,"(10, 3)",2,21
70,D32,"(67, 42)",2,16
72,D33,"(17, 46)",4,28
76,D34,"(76, 68)",9,17
78,D35,"(8, 85)",7,30
80,D36,"(12, 94)",9,26
83,D37,"(34, 36)",5,13
84,D38,"(28, 78)",1,30
86,D39,"(40, 94)",2,26
88,D40,"(55, 23)",6,22
90,D41,"(59, 41)",0,28
91,D42,"(20, 72)",5,25
93,D43,"(50, 35)",4,15
94,D44,"(82, 42)",1,26
96,D45,"(78, 80)",1,21
97,D46,"(74, 1)",4,13
