time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,E1,"(80, 77)",9,27
2,E2,"(1, 60)",7,27
5,E3,"(43, 9)",5,30
7,E4,"(96, 38)",0,14
12,E5,"(46, 21)",3,10
15,E6,"(29, 90)",4,25
22,E7,"(43, 42)",9,25
25,E8,"(79, 80)",0,13
27,E9,"(21, 62)",2,22
29,E10,"(86, 88)",8,19
34,E11,"(70, 61)",7,28
36,E12,"(54, 45)",7,26
41,E13,"(91, 4)",5,26
43,E14,"(14, 29)",9,10
45,E15,"(19, 45)",1,16
46,E16,"(21, 8)",9,24
47,E17,"(40, 87)",7,27
48,E18,"(13, 76)",2,11
49,E19,"(15, 65)",5,19
50,E20,"(96, 71)",1,20
51,E21,"(46, 16)",6,26
55,E22,"(100, 85)",6,19
56,E23,"(87, 97)",7,18
57,E24,"(82, 42)",9,22
58,E25,"(84, 29)",2,19
59,E26,"(14, 70)",3,13
60,E27,"(99, 88)",3,18
63,E28,"(18, 86)",7,22
64,E29,"(22, 67)",3,15
65,E30,"(42, 87)",6,22
67,E31,"(65, 81)",2,15
68,E32,"(2, 92)",1,17
69,E33,"(97, 9)",1,25
72,E34,"(12, 30)",1,30
75,E35,"(46, 61)",9,21
76,E36,"(30, 63)",9,26
78,E37,"(66, 18)",7,23
80,E38,"(82, 17)",4,23
81,E39,"(37, 2)",7,12
82,E40,"(28, 52)",2,11
84,E41,"(93, 36)",1,29
85,E42,"(2, 30)",1,10
87,E43,"(84, 81)",2,30
89,E44,"(48, 85)",0,10
91,E45,"(92, 81)",3,11
93,E46,"(73, 65)",5,18
95,E47,"(99, 76)",6,29
97,E48,"(51, 63)",9,15
98,E49,"(57, 60)",2,10
