time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,E1,"(65, 75)",0,25
2,E2,"(86, 75)",0,15
3,E3,"(76, 4)",8,27
4,E4,"(6, 23)",8,24
8,E5,"(98, 45)",1,29
9,E6,"(93, 31)",8,15
11,E7,"(83, 39)",0,13
12,E8,"(34, 91)",9,20
13,E9,"(3, 34)",1,14
15,E10,"(11, 2)",1,26
17,E11,"(24, 5)",8,12
19,E12,"(59, 72)",2,22
21,E13,"(19, 16)",3,27
26,E14,"(34, 59)",6,21
28,E15,"(38, 81)",3,21
30,E16,"(57, 8)",8,29
31,E17,"(93, 47)",0,10
32,E18,"(32, 29)",3,20
34,E19,"(92, 76)",3,13
37,E20,"(29, 94)",2,13
38,E21,"(63, 14)",7,25
39,E22,"(95, 52)",9,21
42,E23,"(72, 3)",0,19
45,E24,"(64, 39)",3,25
46,E25,"(80, 36)",3,16
47,E26,"(65, 68)",9,30
48,E27,"(98, 46)",4,28
49,E28,"(40, 70)",1,22
51,E29,"(57, 77)",5,13
52,E30,"(4, 6)",6,18
53,E31,"(46, 87)",8,13
55,E32,"(15, 72)",5,19
57,E33,"(29, 94)",4,13
58,E34,"(31, 35)",6,19
59,E35,"(42, 90)",1,20
60,E36,"(58, 48)",1,16
64,E37,"(87, 80)",4,26
65,E38,"(60, 7)",4,26
67,E39,"(41, 62)",3,15
68,E40,"(69, 3)",1,16
69,E41,"(24, 83)",5,22
70,E42,"(81, 58)",8,18
71,E43,"(62, 8)",3,22
72,E44,"(74, 54)",0,20
74,E45,"(73, 59)",7,14
79,E46,"(38, 86)",6,16
84,E47,"(24, 74)",0,30
85,E48,"(95, 44)",5,20
86,E49,"(73, 46)",7,18
87,E50,"(29, 98)",2,25
88,E51,"(27, 95)",1,17
89,E52,"(4, 34)",5,14
90,E53,"(31, 76)",7,12
91,E54,"(56, 57)",4,21
92,E55,"(29, 65)",2,22
94,E56,"(44, 93)",2,12
95,E57,"(64, 9)",2,27
97,E58,"(63, 90)",3,11
98,E59,"(47, 47)",2,17
99,E60,"(12, 75)",0,21
