time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(66, 83)",4,10
3,D2,"(59, 94)",2,29
5,D3,"(84, 62)",1,13
6,D4,"(10, 78)",8,29
9,D5,"(66, 14)",1,25
10,D6,"(32, 12)",5,23
11,D7,"(7, 7)",4,13
12,D8,"(52, 28)",7,11
13,D9,"(20, 70)",3,21
16,D10,"(43, 88)",1,10
18,D11,"(36, 89)",7,16
20,D12,"(87, 21)",9,24
25,D13,"(41, 55)",1,15
27,D14,"(3, 71)",2,27
28,D15,"(40, 62)",1,24
29,D16,"(88, 41)",7,24
30,D17,"(19, 29)",5,16
33,D18,"(41, 23)",5,21
34,D19,"(74, 19)",5,25
35,D20,"(6, 41)",0,17
36,D21,"(37, 97)",0,13
37,D22,"(74, 22)",4,26
39,D23,"(99, 95)",3,20
42,D24,"(43, 21)",3,26
43,D25,"(60, 23)",5,15
44,D26,"(19, 54)",9,16
48,D27,"(88, 29)",7,11
49,D28,"(38, 78)",2,19
52,D29,"(63, 43)",6,28
54,D30,"(87, 43)",0,29
56,D31,"(0, 79)",3,16
57,D32,"(67, 55)",1,21
59,D33,"(16, 88)",3,24
61,D34,"(74, 32)",5,20
62,D35,"(89, 55)",1,10
67,D36,"(100, 71)",6,21
68,D37,"(97, 43)",0,26
69,D38,"(11, 78)",5,27
70,D39,"(56, 80)",8,11
72,D40,"(63, 65)",3,27
73,D41,"(30, 25)",7,30
74,D42,"(51, 20)",0,14
75,D43,"(18, 48)",8,22
77,D44,"(27, 31)",2,25
80,D45,"(79, 53)",2,24
82,D46,"(1, 53)",0,29
83,D47,"(31, 44)",7,25
87,D48,"(28, 84)",4,12
93,D49,"(31, 51)",2,10
96,D50,"(74, 56)",4,25
97,D51,"(2, 10)",1,28
