time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(38, 43)",6,14
2,D2,"(69, 100)",1,10
3,D3,"(48, 10)",2,27
4,D4,"(20, 32)",2,20
6,D5,"(20, 42)",3,24
7,D6,"(37, 40)",3,14
9,D7,"(5, 17)",6,26
10,D8,"(100, 10)",2,29
13,D9,"(57, 36)",7,13
14,D10,"(34, 25)",1,13
16,D11,"(81, 0)",6,27
19,D12,"(57, 1)",5,27
21,D13,"(50, 100)",5,20
22,D14,"(39, 55)",8,24
23,D15,"(79, 75)",5,14
25,D16,"(41, 21)",6,14
26,D17,"(40, 27)",4,16
27,D18,"(28, 23)",6,29
28,D19,"(55, 57)",7,16
29,D20,"(96, 64)",2,27
30,D21,"(62, 12)",8,23
32,D22,"(89, 80)",9,27
33,D23,"(48, 80)",2,14
36,D24,"(41, 18)",7,17
38,D25,"(93, 79)",4,28
40,D26,"(42, 55)",3,10
45,D27,"(16, 26)",7,21
46,D28,"(7, 9)",3,11
48,D29,"(92, 68)",9,28
49,D30,"(21, 17)",5,11
54,D31,"(61, 77)",3,29
56,D32,"(1, 84)",2,15
58,D33,"(36, 30)",1,15
64,D34,"(22, 63)",9,27
66,D35,"(81, 77)",6,21
70,D36,"(35, 46)",8,12
74,D37,"(51, 99)",2,24
76,D38,"(75, 59)",2,15
78,D39,"(9, 41)",8,19
80,D40,"(72, 51)",0,24
82,D41,"(42, 72)",1,21
83,D42,"(30, 41)",7,26
84,D43,"(8, 65)",9,22
88,D44,"(81, 48)",3,29
89,D45,"(82, 3)",3,21
90,D46,"(87, 20)",8,26
93,D47,"(47, 72)",6,20
95,D48,"(9, 73)",9,15
