time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(64, 16)",3,30
9,D2,"(14, 49)",6,26
12,D3,"(91, 4)",9,27
13,D4,"(77, 79)",4,30
14,D5,"(9, 35)",4,25
17,D6,"(85, 27)",4,23
20,D7,"(26, 10)",1,28
25,D8,"(87, 14)",0,29
26,D9,"(62, 64)",7,21
27,D10,"(36, 98)",3,11
28,D11,"(34, 4)",6,15
34,D12,"(11, 23)",0,26
35,D13,"(58, 6)",8,11
41,D14,"(29, 56)",1,28
45,D15,"(72, 40)",7,26
46,D16,"(99, 67)",9,29
47,D17,"(4, 66)",2,26
50,D18,"(12, 88)",3,18
51,D19,"(40, 79)",9,27
55,D20,"(20, 25)",3,30
57,D21,"(27, 35)",9,23
58,D22,"(56, 81)",2,12
61,D23,"(66, 34)",2,12
63,D24,"(85, 77)",3,19
64,D25,"(55, 73)",6,29
68,D26,"(42, 38)",6,24
70,D27,"(90, 93)",2,12
74,D28,"(83, 64)",4,27
75,D29,"(100, 16)",6,29
78,D30,"(0, 76)",1,26
82,D31,"(28, 9)",9,13
88,D32,"(21, 22)",4,15
89,D33,"(53, 32)",1,13
90,D34,"(77, 70)",2,26
91,D35,"(85, 52)",7,19
98,D36,"(53, 82)",6,30
99,D37,"(49, 74)",6,25
