time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(54, 69)",9,23
1,D2,"(68, 66)",3,13
2,D3,"(30, 25)",3,30
4,D4,"(65, 42)",2,26
5,D5,"(63, 20)",8,21
6,D6,"(54, 48)",2,17
8,D7,"(95, 70)",9,13
11,D8,"(22, 67)",1,22
13,D9,"(58, 37)",5,28
16,D10,"(2, 73)",6,26
18,D11,"(36, 22)",7,15
19,D12,"(22, 24)",7,17
20,D13,"(10, 25)",5,17
24,D14,"(68, 5)",7,23
28,D15,"(3, 68)",5,21
32,D16,"(71, 99)",9,14
33,D17,"(21, 58)",3,18
35,D18,"(71, 41)",1,16
36,D19,"(71, 42)",1,10
38,D20,"(63, 33)",6,16
39,D21,"(79, 38)",5,15
40,D22,"(62, 57)",0,26
43,D23,"(59, 32)",6,12
47,D24,"(56, 92)",7,21
48,D25,"(85, 29)",1,26
51,D26,"(54, 58)",4,22
53,D27,"(76, 36)",7,13
54,D28,"(53, 84)",5,19
55,D29,"(79, 87)",4,26
57,D30,"(23, 50)",3,28
61,D31,"(39, 61)",0,14
62,D32,"(80, 4)",1,14
63,D33,"(93, 93)",2,18
65,D34,"(9, 33)",1,17
68,D35,"(55, 20)",0,10
69,D36,"(82, 65)",7,20
73,D37,"(18, 63)",5,16
76,D38,"(39, 46)",2,16
78,D39,"(92, 5)",8,20
80,D40,"(35, 8)",9,15
82,D41,"(33, 1)",6,17
83,D42,"(40, 76)",0,26
88,D43,"(28, 74)",2,24
89,D44,"(56, 83)",0,22
90,D45,"(96, 68)",8,17
92,D46,"(41, 61)",9,16
93,D47,"(41, 7)",1,11
96,D48,"(16, 67)",4,14
97,D49,"(7, 8)",4,26
98,D50,"(81, 25)",0,12
