time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(70, 27)",2,10
1,D2,"(88, 92)",9,24
2,D3,"(27, 64)",4,14
5,D4,"(25, 54)",4,28
6,D5,"(99, 95)",5,19
7,D6,"(28, 96)",3,27
8,D7,"(51, 63)",5,24
10,D8,"(72, 97)",9,12
13,D9,"(98, 63)",0,22
14,D10,"(56, 18)",8,25
15,D11,"(21, 72)",3,12
16,D12,"(30, 47)",2,14
17,D13,"(3, 37)",2,28
21,D14,"(80, 25)",2,16
22,D15,"(90, 4)",4,26
23,D16,"(53, 67)",5,21
24,D17,"(77, 55)",7,25
25,D18,"(7, 57)",8,30
26,D19,"(19, 83)",5,19
27,D20,"(87, 45)",4,14
28,D21,"(50, 28)",3,11
29,D22,"(81, 15)",3,27
31,D23,"(17, 87)",5,30
36,D24,"(32, 32)",8,27
37,D25,"(57, 94)",1,30
38,D26,"(45, 68)",2,23
40,D27,"(33, 88)",0,30
43,D28,"(97, 77)",6,24
44,D29,"(75, 44)",5,30
46,D30,"(98, 79)",5,16
47,D31,"(74, 80)",1,29
48,D32,"(90, 33)",2,22
49,D33,"(98, 44)",4,17
50,D34,"(6, 88)",8,16
51,D35,"(14, 37)",5,24
55,D36,"(60, 20)",1,25
57,D37,"(28, 96)",1,30
64,D38,"(100, 52)",0,24
66,D39,"(10, 98)",9,28
67,D40,"(92, 63)",4,16
68,D41,"(31, 18)",8,26
70,D42,"(37, 27)",3,28
71,D43,"(44, 76)",2,15
72,D44,"(31, 67)",2,11
74,D45,"(33, 2)",9,21
78,D46,"(88, 98)",1,21
79,D47,"(4, 56)",7,10
81,D48,"(29, 58)",1,28
82,D49,"(33, 28)",0,20
87,D50,"(21, 63)",1,17
90,D51,"(26, 67)",8,22
91,D52,"(81, 17)",5,24
94,D53,"(60, 97)",1,28
98,D54,"(72, 80)",8,21
99,D55,"(98, 5)",2,29
