time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(87, 74)",0,14
1,D2,"(58, 44)",9,24
3,D3,"(33, 37)",0,21
4,D4,"(77, 36)",8,29
5,D5,"(100, 55)",6,30
6,D6,"(34, 39)",2,10
7,D7,"(97, 92)",8,19
11,D8,"(66, 54)",2,16
14,D9,"(29, 84)",3,10
21,D10,"(18, 64)",2,25
24,D11,"(95, 44)",9,12
26,D12,"(17, 50)",3,17
27,D13,"(2, 99)",7,16
29,D14,"(60, 55)",3,28
31,D15,"(39, 78)",5,24
34,D16,"(6, 64)",5,14
35,D17,"(70, 11)",6,19
38,D18,"(96, 95)",8,25
41,D19,"(29, 4)",8,17
43,D20,"(34, 68)",6,30
46,D21,"(39, 36)",7,18
51,D22,"(92, 19)",2,19
52,D23,"(80, 57)",6,30
53,D24,"(99, 65)",9,20
55,D25,"(3, 10)",6,26
58,D26,"(91, 28)",2,22
60,D27,"(32, 16)",1,16
63,D28,"(88, 99)",4,21
64,D29,"(68, 86)",8,21
70,D30,"(26, 12)",6,27
71,D31,"(25, 52)",2,19
73,D32,"(31, 29)",7,14
75,D33,"(47, 36)",7,13
76,D34,"(88, 100)",8,15
77,D35,"(82, 29)",9,26
79,D36,"(22, 6)",2,22
84,D37,"(22, 50)",0,22
85,D38,"(55, 4)",3,10
86,D39,"(2, 8)",7,23
87,D40,"(31, 15)",1,25
92,D41,"(54, 89)",8,30
93,D42,"(53, 46)",6,30
94,D43,"(27, 20)",3,28
99,D44,"(67, 44)",4,17
