time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(58, 65)",1,12
2,D2,"(32, 63)",6,25
4,D3,"(29, 72)",8,29
5,D4,"(3, 65)",4,25
6,D5,"(91, 79)",6,21
10,D6,"(9, 66)",6,17
12,D7,"(43, 84)",9,26
13,D8,"(89, 89)",0,25
14,D9,"(55, 60)",3,17
19,D10,"(55, 0)",0,16
24,D11,"(51, 82)",5,30
26,D12,"(67, 38)",5,18
27,D13,"(38, 87)",7,23
30,D14,"(33, 69)",9,12
31,D15,"(41, 74)",3,12
33,D16,"(1, 19)",2,13
39,D17,"(50, 77)",9,16
41,D18,"(41, 18)",5,14
44,D19,"(60, 37)",8,19
45,D20,"(5, 15)",0,14
48,D21,"(34, 4)",3,22
56,D22,"(32, 100)",5,23
57,D23,"(8, 29)",5,17
59,D24,"(56, 70)",0,14
61,D25,"(9, 94)",1,28
63,D26,"(49, 79)",0,12
64,D27,"(39, 22)",1,22
66,D28,"(84, 4)",2,26
67,D29,"(18, 75)",1,11
70,D30,"(62, 0)",2,12
71,D31,"(40, 18)",7,25
73,D32,"(47, 86)",4,26
78,D33,"(23, 73)",1,27
79,D34,"(21, 50)",2,18
82,D35,"(28, 78)",1,14
83,D36,"(51, 37)",2,10
86,D37,"(59, 10)",7,13
88,D38,"(69, 72)",9,22
92,D39,"(13, 76)",9,29
93,D40,"(25, 82)",3,24
94,D41,"(31, 95)",4,21
96,D42,"(67, 16)",2,24
98,D43,"(40, 0)",5,26
