time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,E1,"(51, 65)",4,15
3,E2,"(61, 8)",2,19
5,E3,"(23, 1)",5,16
8,E4,"(32, 30)",0,10
11,E5,"(75, 89)",6,21
14,E6,"(82, 82)",1,23
19,E7,"(65, 6)",0,30
20,E8,"(100, 99)",9,27
21,E9,"(92, 48)",6,16
22,E10,"(67, 20)",9,29
23,E11,"(76, 85)",6,28
24,E12,"(22, 94)",5,29
27,E13,"(93, 40)",4,19
28,E14,"(29, 36)",6,15
29,E15,"(39, 9)",1,12
30,E16,"(24, 18)",6,27
31,E17,"(42, 44)",8,26
32,E18,"(6, 52)",7,20
33,E19,"(89, 84)",2,15
34,E20,"(45, 99)",7,12
35,E21,"(22, 40)",7,27
36,E22,"(22, 20)",2,18
38,E23,"(66, 49)",7,26
39,E24,"(47, 34)",8,12
44,E25,"(38, 26)",5,12
45,E26,"(21, 7)",6,17
47,E27,"(29, 90)",9,28
48,E28,"(13, 89)",9,24
49,E29,"(31, 33)",3,29
54,E30,"(23, 91)",8,20
55,E31,"(51, 84)",2,24
56,E32,"(44, 4)",2,17
59,E33,"(72, 89)",4,17
64,E34,"(100, 29)",3,28
65,E35,"(65, 78)",1,19
67,E36,"(80, 71)",7,23
69,E37,"(14, 33)",0,18
70,E38,"(79, 49)",9,23
71,E39,"(77, 94)",6,25
72,E40,"(51, 94)",2,15
75,E41,"(71, 83)",8,12
79,E42,"(82, 58)",3,10
81,E43,"(27, 90)",5,11
82,E44,"(98, 6)",3,28
83,E45,"(46, 78)",5,27
84,E46,"(96, 73)",6,21
85,E47,"(41, 1)",6,18
87,E48,"(7, 16)",4,29
88,E49,"(94, 61)",8,14
93,E50,"(39, 64)",3,14
94,E51,"(70, 49)",0,16
97,E52,"(11, 42)",1,13
99,E53,"(97, 14)",0,21
