time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
3,E1,"(55, 80)",5,14
5,E2,"(63, 72)",2,17
6,E3,"(36, 82)",4,10
8,E4,"(83, 24)",4,30
9,E5,"(17, 33)",9,10
10,E6,"(46, 22)",0,16
12,E7,"(62, 58)",1,26
14,E8,"(20, 72)",1,13
15,E9,"(56, 48)",7,20
17,E10,"(91, 15)",8,27
19,E11,"(28, 42)",6,13
22,E12,"(43, 92)",6,27
24,E13,"(28, 1)",1,17
25,E14,"(96, 54)",7,16
27,E15,"(49, 13)",0,25
28,E16,"(54, 54)",2,20
29,E17,"(97, 28)",2,27
32,E18,"(61, 54)",9,20
34,E19,"(96, 87)",6,12
35,E20,"(16, 35)",5,30
38,E21,"(33, 94)",7,20
39,E22,"(39, 15)",4,12
43,E23,"(12, 100)",7,11
44,E24,"(50, 18)",3,13
47,E25,"(92, 59)",7,25
49,E26,"(81, 68)",4,18
53,E27,"(66, 2)",8,29
54,E28,"(18, 90)",9,19
55,E29,"(70, 56)",8,13
56,E30,"(7, 28)",8,10
57,E31,"(57, 12)",9,29
58,E32,"(46, 21)",5,17
63,E33,"(2, 29)",9,19
64,E34,"(70, 52)",4,23
65,E35,"(86, 74)",2,20
66,E36,"(43, 49)",0,27
69,E37,"(5, 51)",9,21
72,E38,"(30, 73)",3,17
76,E39,"(31, 10)",6,17
77,E40,"(1, 22)",7,30
79,E41,"(38, 18)",1,22
81,E42,"(18, 5)",7,25
83,E43,"(79, 35)",2,21
85,E44,"(28, 63)",9,29
87,E45,"(93, 94)",0,13
89,E46,"(19, 44)",2,15
90,E47,"(78, 91)",7,10
92,E48,"(65, 16)",9,19
93,E49,"(82, 64)",0,23
94,E50,"(52, 82)",9,29
95,E51,"(56, 11)",1,18
98,E52,"(50, 35)",8,20
99,E53,"(9, 22)",1,10
