time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
3,D1,"(47, 24)",2,27
5,D2,"(19, 41)",9,12
7,D3,"(80, 26)",7,17
9,D4,"(1, 35)",3,29
12,D5,"(39, 23)",0,14
14,D6,"(56, 7)",0,25
15,D7,"(0, 30)",4,22
20,D8,"(99, 83)",7,13
21,D9,"(35, 37)",1,19
23,D10,"(2, 27)",4,29
25,D11,"(80, 22)",4,17
26,D12,"(50, 60)",3,30
27,D13,"(88, 100)",9,30
28,D14,"(95, 17)",5,17
30,D15,"(85, 89)",4,10
33,D16,"(44, 38)",2,13
35,D17,"(91, 29)",4,24
36,D18,"(0, 39)",5,21
38,D19,"(61, 14)",4,21
40,D20,"(22, 79)",7,14
42,D21,"(14, 27)",6,26
48,D22,"(40, 68)",3,14
49,D23,"(75, 4)",0,11
52,D24,"(20, 87)",8,12
55,D25,"(94, 7)",6,24
56,D26,"(11, 23)",4,13
57,D27,"(46, 60)",2,29
58,D28,"(64, 24)",2,28
59,D29,"(57, 84)",9,18
64,D30,"(90, 53)",2,20
66,D31,"(7, 84)",4,22
67,D32,"(21, 99)",8,21
71,D33,"(7, 87)",9,12
74,D34,"(61, 2)",3,19
75,D35,"(80, 50)",6,11
78,D36,"(27, 97)",0,29
80,D37,"(43, 56)",6,28
81,D38,"(29, 20)",4,13
82,D39,"(84, 47)",0,25
83,D40,"(55, 73)",4,26
85,D41,"(18, 86)",9,17
86,D42,"(81, 12)",8,28
87,D43,"(42, 97)",7,18
88,D44,"(86, 51)",4,27
91,D45,"(59, 51)",5,30
93,D46,"(26, 36)",4,19
96,D47,"(3, 33)",0,12
97,D48,"(82, 71)",4,25
