time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,E1,"(98, 24)",3,23
5,E2,"(2, 47)",3,29
8,E3,"(97, 5)",8,10
10,E4,"(26, 28)",8,30
11,E5,"(12, 57)",1,14
12,E6,"(87, 61)",4,10
14,E7,"(63, 44)",9,24
15,E8,"(34, 100)",7,16
16,E9,"(20, 97)",4,26
20,E10,"(62, 47)",2,15
21,E11,"(11, 22)",7,21
25,E12,"(78, 15)",6,17
26,E13,"(35, 62)",8,22
27,E14,"(94, 42)",2,13
28,E15,"(66, 25)",3,18
29,E16,"(46, 58)",7,30
33,E17,"(7, 39)",8,12
34,E18,"(61, 80)",4,22
36,E19,"(69, 6)",4,12
40,E20,"(25, 64)",1,21
41,E21,"(77, 46)",8,11
43,E22,"(57, 87)",8,29
45,E23,"(66, 41)",2,11
46,E24,"(51, 3)",8,21
47,E25,"(48, 81)",0,27
51,E26,"(91, 18)",0,27
54,E27,"(12, 20)",1,23
57,E28,"(96, 48)",1,27
58,E29,"(55, 1)",1,19
65,E30,"(58, 28)",3,21
66,E31,"(92, 39)",0,25
67,E32,"(7, 66)",9,29
68,E33,"(72, 82)",5,24
69,E34,"(86, 30)",2,19
70,E35,"(2, 82)",5,26
71,E36,"(9, 21)",0,29
72,E37,"(6, 39)",3,16
78,E38,"(88, 83)",8,16
79,E39,"(32, 58)",0,19
81,E40,"(46, 96)",8,16
83,E41,"(59, 90)",5,13
85,E42,"(79, 30)",2,29
87,E43,"(14, 62)",6,22
91,E44,"(39, 20)",6,23
93,E45,"(95, 33)",1,12
94,E46,"(44, 17)",3,27
97,E47,"(10, 26)",5,20
99,E48,"(27, 8)",1,28
