time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(12, 26)",5,15
7,D2,"(39, 80)",0,10
8,D3,"(76, 52)",0,28
12,D4,"(35, 27)",1,15
13,D5,"(69, 75)",8,28
14,D6,"(74, 18)",6,27
15,D7,"(48, 33)",9,25
16,D8,"(25, 36)",0,25
18,D9,"(23, 5)",7,30
19,D10,"(51, 78)",2,24
20,D11,"(33, 26)",0,12
21,D12,"(35, 81)",3,24
22,D13,"(55, 0)",4,13
24,D14,"(69, 0)",1,26
25,D15,"(19, 55)",3,12
28,D16,"(36, 55)",7,24
29,D17,"(33, 83)",8,28
30,D18,"(37, 1)",8,24
31,D19,"(66, 76)",7,26
34,D20,"(35, 83)",9,20
35,D21,"(84, 18)",8,17
36,D22,"(81, 75)",2,14
37,D23,"(37, 40)",0,27
38,D24,"(89, 76)",0,27
40,D25,"(73, 64)",3,28
41,D26,"(10, 52)",2,12
42,D27,"(96, 64)",1,23
43,D28,"(97, 21)",2,24
46,D29,"(52, 50)",9,25
47,D30,"(12, 50)",8,27
51,D31,"(20, 61)",1,24
52,D32,"(43, 42)",8,14
54,D33,"(95, 32)",6,19
55,D34,"(63, 14)",1,16
57,D35,"(36, 89)",0,25
58,D36,"(6, 84)",3,30
59,D37,"(24, 15)",6,22
60,D38,"(68, 52)",6,21
64,D39,"(63, 75)",9,27
66,D40,"(70, 16)",1,26
68,D41,"(36, 71)",8,27
74,D42,"(2, 70)",1,16
75,D43,"(14, 44)",2,23
76,D44,"(53, 14)",9,22
79,D45,"(82, 57)",2,18
84,D46,"(92, 78)",1,12
89,D47,"(84, 31)",9,17
91,D48,"(100, 27)",8,19
94,D49,"(40, 12)",4,13
95,D50,"(93, 47)",6,22
96,D51,"(60, 47)",5,23
97,D52,"(92, 65)",2,20
98,D53,"(84, 51)",0,19
99,D54,"(66, 84)",0,29
