time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(20, 50)",1,17
7,D2,"(26, 100)",8,18
8,D3,"(56, 40)",2,28
9,D4,"(15, 96)",6,23
11,D5,"(41, 84)",0,17
14,D6,"(85, 2)",3,21
15,D7,"(89, 14)",8,26
16,D8,"(90, 56)",4,27
18,D9,"(26, 94)",8,27
19,D10,"(20, 27)",4,13
20,D11,"(13, 89)",3,14
21,D12,"(12, 33)",0,20
22,D13,"(89, 42)",1,15
23,D14,"(96, 9)",2,22
24,D15,"(27, 40)",8,12
25,D16,"(97, 84)",0,24
26,D17,"(64, 55)",3,19
28,D18,"(30, 36)",6,22
30,D19,"(61, 47)",7,14
32,D20,"(19, 84)",0,29
36,D21,"(100, 12)",3,25
38,D22,"(9, 91)",7,29
39,D23,"(45, 89)",1,16
40,D24,"(4, 42)",8,10
41,D25,"(11, 94)",8,17
44,D26,"(59, 11)",5,10
46,D27,"(6, 51)",4,14
50,D28,"(54, 36)",2,18
52,D29,"(29, 98)",5,16
53,D30,"(0, 34)",7,13
56,D31,"(26, 64)",0,19
57,D32,"(1, 68)",9,25
58,D33,"(40, 23)",7,13
59,D34,"(52, 13)",9,20
61,D35,"(78, 70)",9,13
66,D36,"(52, 31)",3,10
67,D37,"(91, 100)",5,29
69,D38,"(77, 22)",9,25
71,D39,"(0, 62)",9,10
73,D40,"(20, 2)",0,19
74,D41,"(61, 86)",1,23
76,D42,"(27, 15)",7,30
77,D43,"(63, 14)",6,15
80,D44,"(8, 20)",6,19
83,D45,"(44, 82)",2,18
84,D46,"(20, 49)",0,28
89,D47,"(40, 55)",2,14
91,D48,"(17, 65)",7,12
96,D49,"(86, 64)",2,27
97,D50,"(68, 82)",1,21
99,D51,"(58, 45)",9,11
