time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(27, 94)",2,30
1,E2,"(90, 93)",4,23
2,E3,"(85, 98)",0,21
3,E4,"(85, 16)",7,26
4,E5,"(27, 77)",2,30
9,E6,"(7, 27)",9,30
10,E7,"(48, 32)",8,20
11,E8,"(25, 58)",2,12
15,E9,"(79, 20)",5,18
17,E10,"(19, 42)",5,29
18,E11,"(95, 69)",3,15
19,E12,"(76, 54)",0,28
21,E13,"(42, 69)",4,11
22,E14,"(73, 7)",8,12
24,E15,"(24, 7)",5,10
25,E16,"(38, 88)",9,19
27,E17,"(4, 19)",4,12
28,E18,"(49, 1)",6,13
29,E19,"(80, 1)",6,30
30,E20,"(48, 82)",1,21
34,E21,"(11, 27)",0,19
35,E22,"(82, 12)",9,26
42,E23,"(41, 23)",7,27
45,E24,"(43, 17)",7,22
47,E25,"(97, 44)",7,18
48,E26,"(7, 25)",8,12
50,E27,"(70, 80)",6,16
51,E28,"(78, 6)",4,26
52,E29,"(92, 81)",4,30
53,E30,"(22, 26)",0,16
55,E31,"(86, 7)",9,28
56,E32,"(80, 69)",1,28
58,E33,"(83, 84)",6,20
59,E34,"(32, 69)",3,25
60,E35,"(1, 8)",7,10
61,E36,"(30, 42)",5,21
62,E37,"(60, 80)",1,30
65,E38,"(91, 56)",1,24
66,E39,"(25, 93)",7,26
68,E40,"(48, 68)",5,16
71,E41,"(46, 65)",2,28
72,E42,"(65, 82)",0,24
74,E43,"(77, 1)",0,23
75,E44,"(69, 67)",5,22
78,E45,"(88, 81)",2,14
79,E46,"(97, 97)",8,14
80,E47,"(71, 3)",6,29
82,E48,"(76, 80)",5,26
85,E49,"(30, 45)",5,13
86,E50,"(61, 25)",7,23
88,E51,"(12, 35)",7,26
90,E52,"(77, 59)",8,16
91,E53,"(15, 60)",4,15
92,E54,"(13, 22)",6,26
95,E55,"(61, 21)",3,24
96,E56,"(40, 4)",0,10
97,E57,"(94, 76)",2,18
99,E58,"(49, 37)",6,17
