time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(70, 33)",8,18
2,D2,"(77, 13)",0,22
3,D3,"(16, 10)",5,24
4,D4,"(71, 15)",6,30
8,D5,"(67, 78)",3,24
9,D6,"(82, 80)",9,20
12,D7,"(2, 98)",7,10
13,D8,"(96, 43)",3,27
14,D9,"(85, 72)",7,28
15,D10,"(80, 5)",3,23
19,D11,"(68, 81)",5,20
22,D12,"(57, 66)",4,10
25,D13,"(67, 4)",4,14
29,D14,"(20, 10)",4,28
32,D15,"(6, 65)",3,27
34,D16,"(32, 93)",0,17
35,D17,"(67, 25)",7,30
36,D18,"(2, 77)",9,28
38,D19,"(70, 89)",6,16
40,D20,"(95, 47)",3,30
41,D21,"(27, 21)",4,13
42,D22,"(73, 79)",8,15
47,D23,"(70, 29)",0,30
48,D24,"(92, 20)",9,15
52,D25,"(88, 84)",4,25
54,D26,"(55, 12)",7,10
59,D27,"(99, 32)",3,28
63,D28,"(80, 82)",5,19
64,D29,"(74, 87)",2,26
66,D30,"(85, 38)",4,29
70,D31,"(41, 55)",9,24
73,D32,"(39, 85)",1,16
76,D33,"(42, 29)",9,26
78,D34,"(58, 28)",1,30
79,D35,"(74, 94)",0,16
80,D36,"(50, 86)",0,11
81,D37,"(86, 34)",2,14
82,D38,"(6, 54)",0,18
84,D39,"(63, 64)",8,26
86,D40,"(42, 37)",9,21
88,D41,"(21, 57)",4,17
94,D42,"(8, 16)",4,11
95,D43,"(92, 67)",3,23
97,D44,"(63, 97)",9,26
