time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(17, 66)",8,29
4,D2,"(30, 82)",8,11
5,D3,"(54, 86)",6,26
8,D4,"(100, 45)",4,25
9,D5,"(83, 58)",4,20
17,D6,"(51, 12)",6,22
18,D7,"(0, 81)",0,18
21,D8,"(58, 25)",2,19
22,D9,"(96, 15)",7,12
23,D10,"(9, 49)",2,26
27,D11,"(30, 82)",9,26
28,D12,"(5, 88)",3,19
30,D13,"(1, 16)",5,22
35,D14,"(51, 72)",2,30
39,D15,"(55, 14)",6,28
41,D16,"(51, 33)",7,24
46,D17,"(44, 16)",1,23
50,D18,"(41, 62)",9,27
52,D19,"(66, 7)",7,23
54,D20,"(100, 6)",8,30
55,D21,"(45, 4)",1,20
57,D22,"(22, 57)",2,23
60,D23,"(89, 14)",9,16
62,D24,"(37, 38)",3,21
63,D25,"(0, 6)",5,11
66,D26,"(23, 4)",2,22
68,D27,"(43, 46)",6,16
72,D28,"(67, 2)",3,16
73,D29,"(79, 28)",4,21
74,D30,"(5, 21)",2,24
76,D31,"(68, 52)",8,23
77,D32,"(32, 16)",3,18
80,D33,"(30, 22)",8,12
83,D34,"(83, 45)",5,17
85,D35,"(20, 50)",7,28
87,D36,"(99, 61)",2,24
88,D37,"(8, 22)",8,16
93,D38,"(10, 45)",7,10
94,D39,"(84, 81)",5,18
96,D40,"(32, 85)",5,25
