time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(15, 55)",5,13
3,D2,"(100, 92)",7,12
4,D3,"(30, 66)",3,16
7,D4,"(25, 93)",9,24
9,D5,"(22, 47)",6,12
13,D6,"(3, 10)",3,25
17,D7,"(97, 22)",7,27
18,D8,"(22, 11)",1,14
20,D9,"(12, 23)",1,10
21,D10,"(77, 7)",3,29
23,D11,"(93, 95)",1,15
26,D12,"(92, 61)",8,23
27,D13,"(80, 13)",2,11
29,D14,"(46, 87)",1,11
32,D15,"(77, 36)",2,14
33,D16,"(81, 1)",3,27
34,D17,"(50, 93)",1,24
40,D18,"(26, 66)",6,25
41,D19,"(0, 53)",8,28
42,D20,"(92, 33)",7,21
43,D21,"(11, 73)",8,19
44,D22,"(91, 54)",6,14
45,D23,"(86, 55)",6,11
47,D24,"(50, 23)",4,16
49,D25,"(75, 82)",3,12
50,D26,"(19, 44)",1,16
52,D27,"(19, 92)",0,17
57,D28,"(12, 49)",3,30
59,D29,"(78, 67)",3,20
60,D30,"(96, 8)",6,22
62,D31,"(62, 1)",3,29
64,D32,"(59, 49)",1,30
68,D33,"(33, 12)",4,16
70,D34,"(47, 0)",3,21
72,D35,"(86, 38)",1,23
73,D36,"(23, 37)",8,29
74,D37,"(36, 34)",8,25
77,D38,"(49, 31)",0,20
79,D39,"(51, 47)",2,10
83,D40,"(60, 14)",4,21
84,D41,"(67, 91)",4,29
85,D42,"(65, 7)",7,16
86,D43,"(22, 16)",4,15
87,D44,"(28, 26)",0,28
88,D45,"(30, 45)",9,13
90,D46,"(45, 49)",8,18
91,D47,"(52, 86)",1,23
92,D48,"(23, 29)",1,27
93,D49,"(67, 100)",8,10
94,D50,"(38, 74)",0,20
95,D51,"(53, 98)",9,15
96,D52,"(75, 99)",8,28
97,D53,"(63, 49)",2,21
