time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(95, 47)",5,19
2,D2,"(67, 34)",5,28
3,D3,"(53, 99)",0,23
4,D4,"(80, 77)",7,15
5,D5,"(49, 77)",8,11
7,D6,"(88, 54)",7,23
12,D7,"(85, 23)",3,26
13,D8,"(23, 30)",9,11
14,D9,"(61, 72)",9,21
15,D10,"(53, 9)",5,16
19,D11,"(96, 60)",5,22
20,D12,"(44, 86)",1,30
21,D13,"(91, 86)",1,16
23,D14,"(5, 7)",1,19
24,D15,"(99, 42)",6,11
25,D16,"(86, 30)",7,19
28,D17,"(46, 44)",5,22
31,D18,"(61, 69)",7,16
35,D19,"(65, 57)",0,23
37,D20,"(30, 36)",4,15
38,D21,"(45, 26)",9,22
39,D22,"(65, 35)",1,23
42,D23,"(50, 54)",8,19
43,D24,"(39, 17)",0,23
44,D25,"(93, 4)",3,26
45,D26,"(3, 79)",3,15
46,D27,"(20, 76)",0,13
47,D28,"(97, 22)",1,10
49,D29,"(40, 63)",0,15
50,D30,"(42, 6)",2,16
52,D31,"(32, 12)",9,11
55,D32,"(64, 12)",9,14
56,D33,"(35, 40)",8,25
60,D34,"(61, 96)",1,25
62,D35,"(53, 81)",0,11
63,D36,"(43, 57)",5,20
67,D37,"(36, 39)",6,14
68,D38,"(5, 100)",6,18
69,D39,"(77, 10)",6,30
70,D40,"(95, 18)",6,11
74,D41,"(81, 94)",6,23
76,D42,"(26, 50)",6,20
77,D43,"(33, 89)",7,20
79,D44,"(61, 7)",3,24
85,D45,"(96, 9)",5,22
86,D46,"(19, 6)",9,24
90,D47,"(36, 86)",9,15
91,D48,"(95, 97)",0,11
94,D49,"(9, 93)",3,12
95,D50,"(6, 51)",9,21
97,D51,"(84, 9)",4,24
99,D52,"(70, 70)",0,30
