time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(60, 5)",8,16
1,E2,"(76, 41)",8,26
2,E3,"(91, 62)",2,29
3,E4,"(52, 7)",8,28
4,E5,"(27, 27)",4,25
5,E6,"(72, 77)",3,15
6,E7,"(34, 42)",5,14
10,E8,"(93, 88)",6,26
11,E9,"(73, 66)",1,19
13,E10,"(48, 29)",3,20
17,E11,"(93, 23)",8,14
18,E12,"(54, 43)",7,11
21,E13,"(50, 72)",0,29
22,E14,"(36, 52)",2,12
24,E15,"(96, 22)",6,30
30,E16,"(48, 2)",9,23
34,E17,"(6, 43)",0,18
36,E18,"(71, 70)",4,27
39,E19,"(33, 40)",7,27
40,E20,"(79, 5)",1,20
43,E21,"(42, 51)",0,18
44,E22,"(36, 75)",7,19
46,E23,"(30, 68)",5,25
47,E24,"(72, 94)",8,16
48,E25,"(100, 26)",7,18
50,E26,"(13, 64)",6,29
52,E27,"(73, 35)",3,21
55,E28,"(98, 67)",5,27
56,E29,"(98, 39)",7,21
58,E30,"(79, 42)",2,29
59,E31,"(84, 75)",2,30
62,E32,"(90, 73)",5,29
63,E33,"(71, 99)",7,14
65,E34,"(92, 65)",5,14
66,E35,"(32, 26)",5,23
71,E36,"(48, 42)",6,12
72,E37,"(87, 37)",1,10
76,E38,"(22, 58)",6,10
78,E39,"(30, 1)",8,15
79,E40,"(96, 34)",6,17
81,E41,"(3, 62)",7,13
83,E42,"(24, 51)",9,25
84,E43,"(84, 34)",3,18
87,E44,"(43, 94)",5,22
89,E45,"(77, 94)",4,28
91,E46,"(9, 38)",3,10
92,E47,"(54, 53)",9,15
93,E48,"(100, 35)",7,15
96,E49,"(98, 79)",2,14
97,E50,"(27, 35)",6,17
