time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(71, 70)",2,13
2,E2,"(42, 5)",0,19
3,E3,"(43, 28)",3,30
4,E4,"(64, 70)",6,12
5,E5,"(31, 74)",8,12
6,E6,"(92, 68)",4,18
7,E7,"(48, 31)",5,12
11,E8,"(73, 43)",0,25
12,E9,"(56, 21)",4,17
13,E10,"(99, 6)",6,24
15,E11,"(58, 36)",5,11
17,E12,"(16, 33)",6,16
18,E13,"(21, 40)",1,30
21,E14,"(91, 50)",9,24
22,E15,"(67, 43)",3,28
25,E16,"(78, 10)",8,24
27,E17,"(21, 9)",3,16
30,E18,"(74, 21)",3,19
31,E19,"(25, 55)",4,18
32,E20,"(67, 53)",3,10
33,E21,"(46, 33)",3,30
34,E22,"(99, 15)",1,20
35,E23,"(86, 83)",0,26
39,E24,"(36, 1)",7,28
40,E25,"(34, 62)",0,28
42,E26,"(58, 63)",4,19
44,E27,"(38, 43)",0,17
45,E28,"(28, 49)",9,27
49,E29,"(65, 19)",2,24
52,E30,"(84, 59)",2,18
53,E31,"(86, 0)",9,21
55,E32,"(91, 79)",7,24
58,E33,"(58, 20)",4,16
59,E34,"(1, 78)",9,27
60,E35,"(28, 21)",6,10
62,E36,"(10, 18)",7,27
64,E37,"(27, 37)",3,26
67,E38,"(45, 0)",3,22
68,E39,"(1, 12)",6,13
69,E40,"(79, 32)",6,27
70,E41,"(1, 71)",0,30
71,E42,"(15, 57)",5,14
73,E43,"(62, 12)",6,13
76,E44,"(82, 44)",9,15
85,E45,"(81, 12)",7,16
87,E46,"(11, 6)",1,30
88,E47,"(32, 42)",7,18
89,E48,"(79, 47)",2,24
92,E49,"(96, 39)",9,26
93,E50,"(55, 40)",8,14
95,E51,"(65, 41)",7,27
98,E52,"(20, 96)",6,28
99,E53,"(19, 27)",6,13
