time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(88, 8)",7,16
4,D2,"(10, 86)",9,24
5,D3,"(38, 35)",0,26
8,D4,"(31, 77)",2,21
9,D5,"(46, 79)",9,21
10,D6,"(81, 9)",0,15
15,D7,"(98, 31)",4,18
16,D8,"(42, 98)",6,24
18,D9,"(100, 88)",8,15
20,D10,"(7, 52)",2,28
25,D11,"(37, 1)",8,18
26,D12,"(0, 18)",2,10
28,D13,"(86, 38)",2,13
29,D14,"(19, 59)",8,17
31,D15,"(74, 74)",8,15
33,D16,"(74, 11)",1,12
34,D17,"(62, 99)",0,22
35,D18,"(8, 52)",4,30
36,D19,"(56, 17)",6,25
39,D20,"(16, 11)",8,16
40,D21,"(13, 31)",6,19
43,D22,"(61, 94)",9,17
45,D23,"(13, 35)",2,27
46,D24,"(36, 11)",8,11
47,D25,"(2, 93)",3,12
49,D26,"(47, 60)",8,17
50,D27,"(98, 83)",7,27
51,D28,"(93, 29)",5,12
53,D29,"(47, 64)",8,19
56,D30,"(69, 43)",8,11
57,D31,"(24, 53)",3,21
61,D32,"(24, 20)",4,12
63,D33,"(79, 80)",1,13
66,D34,"(37, 11)",7,19
72,D35,"(63, 82)",2,25
73,D36,"(23, 97)",0,27
74,D37,"(96, 66)",9,23
75,D38,"(61, 22)",5,29
78,D39,"(20, 41)",5,17
80,D40,"(89, 7)",8,26
81,D41,"(8, 70)",5,23
82,D42,"(92, 1)",4,22
87,D43,"(26, 63)",8,24
89,D44,"(62, 83)",9,10
94,D45,"(60, 19)",8,25
95,D46,"(78, 73)",6,10
96,D47,"(39, 24)",6,15
98,D48,"(1, 20)",2,23
99,D49,"(56, 7)",9,13
