time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(35, 6)",5,25
2,D2,"(25, 66)",3,10
4,D3,"(9, 29)",7,29
5,D4,"(37, 37)",7,27
6,D5,"(2, 14)",9,16
7,D6,"(83, 53)",5,21
9,D7,"(22, 68)",0,15
12,D8,"(26, 58)",1,10
16,D9,"(98, 32)",9,28
17,D10,"(87, 40)",1,25
18,D11,"(34, 86)",3,24
20,D12,"(37, 32)",0,13
22,D13,"(74, 46)",7,30
23,D14,"(11, 3)",8,30
24,D15,"(9, 69)",5,29
25,D16,"(94, 19)",5,22
26,D17,"(17, 76)",1,24
27,D18,"(25, 11)",0,21
29,D19,"(8, 100)",1,13
30,D20,"(59, 57)",5,18
31,D21,"(33, 55)",0,17
33,D22,"(58, 82)",5,21
34,D23,"(41, 95)",7,12
35,D24,"(35, 63)",8,12
36,D25,"(47, 58)",2,12
37,D26,"(54, 81)",0,15
38,D27,"(34, 14)",7,24
41,D28,"(49, 47)",3,10
43,D29,"(80, 73)",0,11
44,D30,"(25, 89)",5,18
49,D31,"(35, 17)",1,15
51,D32,"(31, 9)",8,27
52,D33,"(94, 42)",5,25
53,D34,"(12, 15)",3,17
54,D35,"(51, 92)",3,11
55,D36,"(54, 39)",0,18
56,D37,"(91, 48)",5,12
58,D38,"(87, 26)",7,16
59,D39,"(78, 34)",0,14
60,D40,"(56, 68)",4,18
64,D41,"(84, 45)",3,26
67,D42,"(28, 47)",0,30
68,D43,"(45, 47)",0,25
69,D44,"(24, 14)",6,21
74,D45,"(31, 97)",9,16
75,D46,"(18, 16)",4,11
76,D47,"(6, 74)",9,21
77,D48,"(29, 39)",7,11
78,D49,"(1, 5)",5,11
79,D50,"(11, 36)",8,24
80,D51,"(12, 95)",4,16
82,D52,"(69, 52)",3,11
83,D53,"(91, 36)",6,20
84,D54,"(1, 36)",0,17
85,D55,"(12, 37)",9,22
86,D56,"(0, 95)",0,19
89,D57,"(57, 61)",0,24
90,D58,"(100, 58)",0,27
92,D59,"(49, 39)",8,16
93,D60,"(90, 27)",6,29
95,D61,"(56, 52)",9,19
97,D62,"(9, 29)",3,21
98,D63,"(33, 15)",6,25
99,D64,"(30, 45)",8,26
