time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(87, 18)",9,21
1,D2,"(22, 45)",7,11
3,D3,"(29, 84)",4,26
4,D4,"(50, 3)",5,26
5,D5,"(95, 23)",4,30
7,D6,"(57, 49)",2,21
8,D7,"(10, 58)",8,23
11,D8,"(70, 91)",4,24
12,D9,"(83, 37)",5,21
14,D10,"(33, 42)",5,18
15,D11,"(19, 84)",3,13
17,D12,"(9, 44)",8,13
20,D13,"(39, 17)",7,18
21,D14,"(19, 84)",5,18
22,D15,"(89, 30)",1,14
26,D16,"(18, 63)",8,22
30,D17,"(45, 78)",0,28
34,D18,"(9, 27)",6,20
35,D19,"(39, 31)",2,25
38,D20,"(96, 88)",6,18
40,D21,"(100, 43)",7,19
43,D22,"(2, 14)",0,14
47,D23,"(78, 37)",7,28
48,D24,"(62, 36)",3,28
49,D25,"(94, 23)",1,17
53,D26,"(8, 42)",1,26
54,D27,"(26, 79)",3,28
58,D28,"(96, 41)",9,13
59,D29,"(97, 7)",6,12
61,D30,"(75, 33)",4,11
63,D31,"(63, 11)",8,23
64,D32,"(47, 60)",3,30
65,D33,"(2, 37)",6,20
66,D34,"(37, 68)",9,17
67,D35,"(69, 30)",1,14
70,D36,"(95, 91)",5,20
72,D37,"(74, 40)",3,17
75,D38,"(88, 60)",3,25
79,D39,"(93, 50)",3,18
80,D40,"(95, 97)",0,22
81,D41,"(28, 77)",9,11
83,D42,"(90, 68)",7,12
84,D43,"(90, 84)",0,27
85,D44,"(95, 79)",5,19
86,D45,"(88, 92)",7,30
89,D46,"(13, 60)",7,26
90,D47,"(8, 38)",2,23
91,D48,"(77, 11)",6,11
92,D49,"(87, 49)",0,20
95,D50,"(98, 24)",5,19
96,D51,"(37, 62)",3,22
98,D52,"(20, 82)",6,11
