time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
4,D1,"(98, 21)",4,13
6,D2,"(65, 87)",1,10
8,D3,"(66, 71)",5,22
10,D4,"(52, 13)",7,12
16,D5,"(17, 74)",4,22
18,D6,"(10, 82)",6,15
20,D7,"(9, 87)",8,12
21,D8,"(42, 57)",8,13
24,D9,"(55, 7)",4,18
25,D10,"(50, 94)",6,14
28,D11,"(75, 91)",9,18
30,D12,"(87, 6)",1,11
31,D13,"(60, 54)",7,18
35,D14,"(46, 87)",3,11
37,D15,"(31, 48)",8,21
38,D16,"(61, 8)",1,14
43,D17,"(20, 27)",0,14
45,D18,"(19, 48)",2,29
46,D19,"(75, 63)",4,28
47,D20,"(66, 72)",8,15
49,D21,"(55, 100)",4,21
52,D22,"(2, 31)",2,21
55,D23,"(20, 66)",7,13
56,D24,"(48, 11)",3,20
57,D25,"(0, 99)",8,28
58,D26,"(55, 47)",0,10
61,D27,"(69, 99)",7,23
62,D28,"(81, 17)",5,17
65,D29,"(36, 82)",4,24
66,D30,"(74, 27)",9,15
67,D31,"(42, 43)",1,10
69,D32,"(19, 19)",7,14
70,D33,"(92, 58)",7,12
71,D34,"(77, 84)",1,28
74,D35,"(75, 22)",3,27
76,D36,"(60, 15)",1,25
79,D37,"(36, 90)",0,19
80,D38,"(42, 12)",5,20
81,D39,"(96, 71)",5,24
82,D40,"(21, 75)",6,19
84,D41,"(69, 17)",7,18
85,D42,"(15, 15)",6,13
87,D43,"(45, 45)",5,30
89,D44,"(12, 22)",2,16
91,D45,"(10, 23)",2,13
92,D46,"(94, 44)",9,25
98,D47,"(61, 77)",8,24
99,D48,"(87, 79)",1,20
