time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(83, 4)",2,22
2,D2,"(27, 83)",5,17
4,D3,"(81, 69)",0,30
5,D4,"(67, 61)",8,26
6,D5,"(92, 14)",3,15
7,D6,"(32, 27)",8,20
8,D7,"(62, 75)",4,21
11,D8,"(63, 45)",9,13
14,D9,"(39, 0)",7,14
15,D10,"(8, 49)",9,23
17,D11,"(39, 55)",5,10
18,D12,"(64, 50)",6,30
23,D13,"(65, 17)",4,26
24,D14,"(63, 55)",4,17
27,D15,"(37, 73)",1,21
28,D16,"(11, 17)",7,12
30,D17,"(10, 70)",5,22
31,D18,"(34, 30)",9,25
33,D19,"(42, 87)",0,17
36,D20,"(60, 9)",6,21
37,D21,"(79, 77)",6,26
38,D22,"(28, 80)",1,30
40,D23,"(19, 8)",8,26
42,D24,"(70, 5)",5,29
44,D25,"(29, 16)",8,24
45,D26,"(62, 41)",9,18
46,D27,"(33, 4)",0,23
47,D28,"(31, 49)",8,20
49,D29,"(96, 85)",4,16
50,D30,"(7, 23)",9,18
51,D31,"(77, 22)",7,19
54,D32,"(7, 30)",8,24
55,D33,"(57, 86)",3,18
56,D34,"(33, 32)",6,16
59,D35,"(16, 26)",1,17
61,D36,"(91, 17)",4,19
63,D37,"(41, 100)",9,26
65,D38,"(48, 23)",7,17
66,D39,"(91, 34)",1,19
69,D40,"(1, 2)",2,16
70,D41,"(5, 68)",3,13
71,D42,"(97, 77)",4,24
74,D43,"(72, 36)",9,17
76,D44,"(47, 54)",6,27
83,D45,"(2, 67)",1,15
86,D46,"(43, 91)",0,16
88,D47,"(39, 97)",8,25
89,D48,"(84, 7)",5,19
90,D49,"(92, 37)",2,26
91,D50,"(68, 77)",0,20
93,D51,"(14, 8)",3,25
94,D52,"(95, 76)",5,25
99,D53,"(99, 69)",6,11
