time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(34, 72)",9,18
1,D2,"(47, 5)",4,30
2,D3,"(57, 14)",3,21
3,D4,"(21, 94)",9,14
6,D5,"(94, 37)",3,29
7,D6,"(14, 64)",7,18
15,D7,"(40, 88)",4,27
18,D8,"(17, 55)",6,26
19,D9,"(33, 61)",5,19
21,D10,"(14, 63)",0,18
23,D11,"(51, 63)",6,15
25,D12,"(70, 19)",5,13
26,D13,"(21, 70)",0,17
27,D14,"(80, 53)",6,23
29,D15,"(12, 43)",7,20
32,D16,"(29, 37)",9,30
34,D17,"(56, 23)",7,20
41,D18,"(82, 50)",0,10
46,D19,"(80, 62)",9,18
47,D20,"(12, 78)",2,10
48,D21,"(22, 94)",5,25
51,D22,"(67, 7)",6,21
54,D23,"(37, 72)",1,18
55,D24,"(37, 55)",2,26
58,D25,"(38, 100)",7,29
60,D26,"(41, 86)",5,18
62,D27,"(59, 68)",6,18
63,D28,"(7, 5)",9,20
66,D29,"(5, 59)",0,19
67,D30,"(80, 95)",1,17
68,D31,"(59, 100)",9,21
71,D32,"(98, 29)",5,21
72,D33,"(30, 72)",4,13
75,D34,"(27, 11)",5,10
79,D35,"(21, 47)",0,27
85,D36,"(95, 7)",4,20
88,D37,"(32, 67)",5,29
93,D38,"(25, 31)",3,30
94,D39,"(66, 93)",8,14
95,D40,"(62, 64)",6,11
98,D41,"(2, 65)",5,27
